juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,45,6,100,6,114,6,97,5,73,5,75,5.0,83.0,6.0,81.0,0.0,0.0,0.0,0.0,44.0,668.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,121.45454545454545,8.0
Samba Balloon,6,73,9,172,8,156,8,145,8,107,8,145,8.0,144.0,8.0,88.0,0.0,0.0,0.0,0.0,63.0,1030.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,187.27272727272728,11.454545454545455
Loco Bus,8,77,6,106,8,153,9,149,8,145,8,149,9.0,115.0,8.0,72.0,0.0,0.0,0.0,0.0,64.0,966.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,175.63636363636363,11.636363636363637
Dragon,0,0,8,160,17,340,17,340,17,340,17,340,17.0,340.0,17.0,261.0,0.0,0.0,0.0,0.0,110.0,2121.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,385.6363636363636,20.0
Comanche,6,110,8,187,8,188,9,213,9,215,8,188,8.0,189.0,8.0,170.0,0.0,0.0,0.0,0.0,64.0,1460.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,265.45454545454544,11.636363636363637
Ratón Loroco,46,165,82,305,82,315,90,323,84,302,82,301,82.0,303.0,82.0,311.0,0.0,0.0,0.0,0.0,630.0,2325.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,422.72727272727275,114.54545454545455
Remolino,61,343,56,329,56,313,56,304,56,313,56,325,56.0,306.0,56.0,285.0,0.0,0.0,0.0,0.0,453.0,2518.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,457.8181818181818,82.36363636363636
Rascacielos,9,150,10,180,10,180,10,180,10,180,10,180,10.0,180.0,10.0,180.0,0.0,0.0,0.0,0.0,79.0,1410.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,256.3636363636364,14.363636363636363
Tronco Splash,84,266,112,317,136,398,121,378,136,421,92,297,102.0,126.0,90.0,235.0,0.0,0.0,0.0,0.0,873.0,2438.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,443.27272727272725,158.72727272727272
Bumperazo,8,184,8,225,8,236,8,214,8,212,9,248,9.0,258.0,8.0,220.0,0.0,0.0,0.0,0.0,66.0,1797.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,326.72727272727275,12.0
Brincanguro,7,104,8,189,8,190,8,191,8,189,8,189,8.0,186.0,8.0,189.0,0.0,0.0,0.0,0.0,63.0,1427.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,259.45454545454544,11.454545454545455
Moto Bala,17,200,20,240,17,204,20,239,20,240,20,240,20.0,240.0,21.0,252.0,0.0,0.0,0.0,0.0,155.0,1855.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,337.27272727272725,28.181818181818183
Convoy,11,97,13,141,12,74,14,78,16,75,14,108,14.0,103.0,10.0,49.0,0.0,0.0,0.0,0.0,104.0,725.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,131.8181818181818,18.90909090909091
Bumpercitos,8,73,9,125,8,112,9,69,9,97,8,127,8.0,108.0,9.0,133.0,0.0,0.0,0.0,0.0,68.0,844.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,153.45454545454547,12.363636363636363
Bici Magica,11,125,12,141,12,144,11,117,12,121,12,96,12.0,132.0,9.0,86.0,0.0,0.0,0.0,0.0,91.0,962.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,174.9090909090909,16.545454545454547
Polo Norte,8,43,11,123,10,82,9,50,13,80,12,104,11.0,84.0,9.0,56.0,0.0,0.0,0.0,0.0,83.0,622.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,113.0909090909091,15.090909090909092
Sol De Mi Barrio,4,44,5,191,5,234,4,164,3,186,3,172,4.0,194.0,3.0,105.0,0.0,0.0,0.0,0.0,31.0,1290.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,234.54545454545453,5.636363636363637
Tifón,10,158,9,144,8,128,8,128,7,112,9,144,8.0,128.0,9.0,143.0,0.0,0.0,0.0,0.0,68.0,1085.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,197.27272727272728,12.363636363636363
Carrusel,8,198,10,220,10,110,12,133,10,168,8,210,9.0,187.0,9.0,143.0,0.0,0.0,0.0,0.0,76.0,1369.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,248.9090909090909,13.818181818181818
Trencito,6,138,7,316,7,303,7,292,6,247,6,216,7.0,293.0,7.0,187.0,0.0,0.0,0.0,0.0,53.0,1992.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,362.1818181818182,9.636363636363637
El Revoloteo,9,209,9,216,9,216,9,216,9,216,9,215,9.0,216.0,9.0,206.0,0.0,0.0,0.0,0.0,72.0,1710.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,310.90909090909093,13.090909090909092
Guerra Pirata,12,186,12,268,9,197,12,263,10,215,11,251,12.0,257.0,11.0,168.0,0.0,0.0,0.0,0.0,89.0,1805.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,328.1818181818182,16.181818181818183
Faro Saltarín,10,135,11,176,11,153,11,152,11,172,11,157,11.0,164.0,11.0,176.0,0.0,0.0,0.0,0.0,87.0,1285.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,233.63636363636363,15.818181818181818
El Relámpago,20,180,32,286,34,306,34,306,34,306,34,306,33.0,296.0,30.0,267.0,0.0,0.0,0.0,0.0,251.0,2253.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,409.6363636363636,45.63636363636363
Casichoco,7,107,6,145,7,80,9,83,9,64,6,150,9.0,139.0,8.0,60.0,0.0,0.0,0.0,0.0,61.0,828.0,2024-10-11,False,Ninguno,22.0,14.0,Overcast,0,150.54545454545453,11.090909090909092
