juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,97,6,117,6,106,6,109,6,105,6,113,6.0,113.0,6.0,104.0,0.0,0.0,0.0,0.0,47.0,864.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,157.0909090909091,8.545454545454545
Samba Balloon,6,118,10,207,9,184,7,125,11,203,8,162,9.0,211.0,12.0,194.0,0.0,0.0,0.0,0.0,72.0,1404.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,255.27272727272728,13.090909090909092
Loco Bus,9,166,10,207,10,192,10,218,10,215,10,208,10.0,197.0,6.0,92.0,0.0,0.0,0.0,0.0,75.0,1495.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,271.8181818181818,13.636363636363637
Dragon,6,120,15,300,15,300,15,300,14,280,14,280,14.0,280.0,6.0,120.0,0.0,0.0,0.0,0.0,99.0,1980.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,360.0,18.0
Comanche,0,0,0,0,7,168,12,288,12,285,12,284,12.0,282.0,2.0,48.0,0.0,0.0,0.0,0.0,57.0,1355.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,246.36363636363637,10.363636363636363
Ratón Loroco,87,328,36,135,83,293,82,303,79,287,82,324,82.0,297.0,72.0,269.0,0.0,0.0,0.0,0.0,603.0,2236.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,406.54545454545456,109.63636363636364
Remolino,52,291,64,373,18,95,72,389,72,417,72,397,72.0,389.0,69.0,388.0,0.0,0.0,0.0,0.0,491.0,2739.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,498.0,89.27272727272727
Rascacielos,9,148,10,168,10,169,5,83,0,0,9,151,10.0,167.0,10.0,169.0,0.0,0.0,0.0,0.0,63.0,1055.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,191.8181818181818,11.454545454545455
Tronco Splash,144,520,144,522,144,442,144,469,144,527,144,529,144.0,455.0,144.0,444.0,0.0,0.0,0.0,0.0,1152.0,3908.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,710.5454545454545,209.45454545454547
Bumperazo,6,104,8,197,8,197,8,201,8,199,8,192,8.0,186.0,8.0,192.0,0.0,0.0,0.0,0.0,62.0,1468.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,266.90909090909093,11.272727272727273
Brincanguro,7,168,6,144,8,192,8,192,7,161,8,192,8.0,192.0,8.0,190.0,0.0,0.0,0.0,0.0,60.0,1431.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,260.1818181818182,10.909090909090908
Moto Bala,25,298,25,294,25,293,25,295,25,296,25,298,25.0,289.0,25.0,285.0,0.0,0.0,0.0,0.0,200.0,2348.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,426.90909090909093,36.36363636363637
Convoy,12,171,12,165,12,136,12,120,11,182,12,185,11.0,146.0,8.0,81.0,0.0,0.0,0.0,0.0,90.0,1186.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,215.63636363636363,16.363636363636363
Bumpercitos,8,122,7,105,6,84,7,104,6,90,7,99,7.0,99.0,7.0,102.0,0.0,0.0,0.0,0.0,55.0,805.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,146.36363636363637,10.0
Bici Magica,8,94,9,106,11,132,11,131,11,130,11,131,11.0,132.0,12.0,120.0,0.0,0.0,0.0,0.0,84.0,976.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,177.45454545454547,15.272727272727273
Polo Norte,11,132,12,144,12,144,12,144,12,141,12,144,9.0,108.0,8.0,57.0,0.0,0.0,0.0,0.0,88.0,1014.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,184.36363636363637,16.0
Sol De Mi Barrio,5,88,4,220,4,293,4,317,4,336,4,330,4.0,303.0,1.0,40.0,0.0,0.0,0.0,0.0,30.0,1927.0,2024-06-13,False,Ninguno,22.0,17.0,Moderate or heavy rain shower,0,350.3636363636364,5.454545454545454
