juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,52,6,102,6,104,6,102,6,96,6,107,6.0,106.0,6.0,97.0,0.0,0.0,0.0,0.0,47.0,766.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,139.27272727272728,8.545454545454545
Samba Balloon,0,0,4,82,9,191,8,130,10,179,11,219,9.0,140.0,10.0,136.0,0.0,0.0,0.0,0.0,61.0,1077.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,195.8181818181818,11.090909090909092
Loco Bus,7,107,9,201,11,235,13,236,11,248,11,264,11.0,243.0,8.0,80.0,0.0,0.0,0.0,0.0,81.0,1614.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,293.45454545454544,14.727272727272727
Dragon,14,280,14,280,14,280,14,280,14,280,14,278,6.0,120.0,14.0,280.0,0.0,0.0,0.0,0.0,104.0,2078.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,377.8181818181818,18.90909090909091
Comanche,10,203,12,274,11,260,11,249,11,258,11,256,11.0,262.0,9.0,210.0,0.0,0.0,0.0,0.0,86.0,1972.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,358.54545454545456,15.636363636363637
Ratón Loroco,50,179,86,302,89,319,87,316,88,314,89,328,88.0,317.0,87.0,329.0,0.0,0.0,0.0,0.0,664.0,2404.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,437.09090909090907,120.72727272727273
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,0.0,0.0
Rascacielos,9,153,11,184,11,182,11,182,11,184,11,185,11.0,183.0,11.0,185.0,0.0,0.0,0.0,0.0,86.0,1438.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,261.45454545454544,15.636363636363637
Tronco Splash,138,411,144,518,133,411,144,438,144,439,144,466,144.0,452.0,144.0,497.0,0.0,0.0,0.0,0.0,1135.0,3632.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,660.3636363636364,206.36363636363637
Bumperazo,4,101,8,211,8,208,7,189,7,187,7,181,7.0,181.0,8.0,204.0,0.0,0.0,0.0,0.0,56.0,1462.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,265.8181818181818,10.181818181818182
Brincanguro,8,178,4,94,1,1,0,0,4,96,5,120,8.0,192.0,8.0,189.0,0.0,0.0,0.0,0.0,38.0,870.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,158.1818181818182,6.909090909090909
Moto Bala,25,298,25,294,25,298,25,291,25,295,25,299,25.0,295.0,25.0,292.0,0.0,0.0,0.0,0.0,200.0,2362.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,429.45454545454544,36.36363636363637
Convoy,8,72,15,169,15,116,13,154,13,128,14,156,14.0,177.0,13.0,147.0,0.0,0.0,0.0,0.0,105.0,1119.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,203.45454545454547,19.09090909090909
Bumpercitos,6,48,8,117,9,144,8,105,8,114,7,107,8.0,112.0,8.0,110.0,0.0,0.0,0.0,0.0,62.0,857.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,155.8181818181818,11.272727272727273
Bici Magica,10,92,10,120,11,131,10,115,10,119,11,132,11.0,131.0,11.0,116.0,0.0,0.0,0.0,0.0,84.0,956.0,2024-05-16,False,Ninguno,28.0,18.0,Patchy rain possible,0,173.8181818181818,15.272727272727273
