juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,58,6,90,6,91,6,106,6,101,6,91,6.0,98.0,6.0,102.0,5.0,77.0,0.0,0.0,52.0,814.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,148.0,9.454545454545455
Samba Balloon,7,92,9,140,9,150,9,142,10,138,9,166,9.0,146.0,9.0,130.0,9.0,101.0,0.0,0.0,80.0,1205.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,219.0909090909091,14.545454545454545
Loco Bus,6,42,7,82,7,125,8,125,8,95,7,128,8.0,133.0,9.0,143.0,9.0,81.0,0.0,0.0,69.0,954.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,173.45454545454547,12.545454545454545
Dragon,14,215,16,320,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,16.0,294.0,0.0,0.0,142.0,2749.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,499.8181818181818,25.818181818181817
Comanche,0,0,2,43,9,210,9,211,8,188,9,211,8.0,181.0,8.0,187.0,8.0,175.0,0.0,0.0,61.0,1406.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,255.63636363636363,11.090909090909092
Ratón Loroco,46,158,82,311,82,313,82,297,82,316,82,305,82.0,303.0,82.0,316.0,82.0,317.0,0.0,0.0,702.0,2636.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,479.27272727272725,127.63636363636364
Remolino,25,123,56,301,61,345,66,349,61,320,51,291,56.0,304.0,57.0,295.0,61.0,350.0,0.0,0.0,494.0,2678.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,486.90909090909093,89.81818181818181
Rascacielos,7,124,10,179,10,179,10,180,10,180,10,176,10.0,177.0,10.0,178.0,10.0,179.0,0.0,0.0,87.0,1552.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,282.1818181818182,15.818181818181818
Tronco Splash,56,160,132,376,138,400,144,404,144,394,144,395,144.0,424.0,124.0,334.0,124.0,355.0,0.0,0.0,1150.0,3242.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,589.4545454545455,209.0909090909091
Bumperazo,4,69,8,205,8,222,8,237,8,221,8,224,8.0,228.0,8.0,222.0,8.0,212.0,0.0,0.0,68.0,1840.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,334.54545454545456,12.363636363636363
Brincanguro,8,136,8,186,8,192,8,190,8,188,8,186,8.0,190.0,8.0,190.0,8.0,191.0,0.0,0.0,72.0,1649.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,299.8181818181818,13.090909090909092
Moto Bala,16,169,20,237,20,237,20,240,20,240,20,233,20.0,239.0,20.0,237.0,21.0,252.0,0.0,0.0,177.0,2084.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,378.90909090909093,32.18181818181818
Convoy,13,60,10,100,15,97,16,136,17,165,14,133,15.0,170.0,14.0,140.0,13.0,125.0,0.0,0.0,127.0,1126.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,204.72727272727272,23.09090909090909
Bumpercitos,8,54,8,91,8,109,8,113,8,101,8,110,8.0,115.0,8.0,114.0,8.0,99.0,0.0,0.0,72.0,906.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,164.72727272727272,13.090909090909092
Bici Magica,8,70,12,117,11,125,11,125,12,130,12,139,12.0,140.0,12.0,138.0,10.0,103.0,0.0,0.0,100.0,1087.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,197.63636363636363,18.181818181818183
Polo Norte,14,59,9,67,11,81,10,72,13,87,11,77,12.0,87.0,12.0,76.0,13.0,66.0,0.0,0.0,105.0,672.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,122.18181818181819,19.09090909090909
Sol De Mi Barrio,5,34,8,130,4,179,3,167,3,187,3,184,3.0,189.0,3.0,176.0,9.0,208.0,0.0,0.0,41.0,1454.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,264.3636363636364,7.454545454545454
Tifón,9,114,9,139,9,137,9,142,8,128,8,128,9.0,139.0,9.0,142.0,9.0,143.0,0.0,0.0,79.0,1212.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,220.36363636363637,14.363636363636363
Carrusel,9,145,8,243,7,185,8,211,8,258,6,193,4.0,140.0,8.0,236.0,10.0,197.0,0.0,0.0,68.0,1808.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,328.72727272727275,12.363636363636363
Trencito,7,244,7,283,7,331,8,373,7,334,7,351,8.0,365.0,7.0,334.0,7.0,336.0,0.0,0.0,65.0,2951.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,536.5454545454545,11.818181818181818
El Revoloteo,7,124,9,211,8,180,8,173,8,175,9,193,9.0,197.0,9.0,198.0,9.0,195.0,0.0,0.0,76.0,1646.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,299.27272727272725,13.818181818181818
Guerra Pirata,10,153,9,173,9,187,10,203,10,205,10,215,9.0,187.0,9.0,172.0,11.0,121.0,0.0,0.0,87.0,1616.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,293.8181818181818,15.818181818181818
Faro Saltarín,9,84,12,152,12,163,12,165,12,147,12,169,12.0,167.0,12.0,153.0,9.0,77.0,0.0,0.0,102.0,1277.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,232.1818181818182,18.545454545454547
El Relámpago,7,57,32,278,32,284,32,288,32,288,34,302,31.0,267.0,34.0,306.0,27.0,243.0,0.0,0.0,261.0,2313.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,420.54545454545456,47.45454545454545
Casichoco,6,48,9,128,7,132,6,186,6,129,7,89,5.0,133.0,8.0,139.0,8.0,75.0,0.0,0.0,62.0,1059.0,2024-10-06,False,Ninguno,24.0,16.0,Patchy rain possible,0,192.54545454545453,11.272727272727273
