juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,32,6,90,6,93,6,97,6,83,6,81,6.0,81.0,6.0,49.0,5.0,21.0,0.0,0.0,52.0,627.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,114.0,9.454545454545455
Samba Balloon,7,28,8,86,8,98,9,118,9,191,8,101,9.0,124.0,8.0,77.0,9.0,66.0,0.0,0.0,75.0,889.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,161.63636363636363,13.636363636363637
Loco Bus,5,35,10,118,10,113,11,133,8,105,11,104,10.0,136.0,8.0,92.0,7.0,52.0,0.0,0.0,80.0,888.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,161.45454545454547,14.545454545454545
Dragon,10,181,13,256,13,250,13,253,15,293,13,247,11.0,207.0,12.0,199.0,13.0,218.0,0.0,0.0,113.0,2104.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,382.54545454545456,20.545454545454547
Comanche,5,72,10,227,11,260,10,233,10,236,10,237,10.0,235.0,11.0,262.0,8.0,122.0,0.0,0.0,85.0,1884.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,342.54545454545456,15.454545454545455
Ratón Loroco,46,166,72,241,72,261,80,322,82,298,78,289,82.0,299.0,82.0,287.0,72.0,256.0,0.0,0.0,666.0,2419.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,439.8181818181818,121.0909090909091
Remolino,36,162,72,361,56,305,62,331,67,366,72,378,61.0,353.0,61.0,336.0,62.0,288.0,0.0,0.0,549.0,2880.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,523.6363636363636,99.81818181818181
Rascacielos,0,0,10,168,10,167,10,170,10,168,10,168,10.0,170.0,10.0,166.0,10.0,168.0,0.0,0.0,80.0,1345.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,244.54545454545453,14.545454545454545
Tronco Splash,61,167,129,423,144,445,144,380,144,402,144,472,144.0,467.0,144.0,411.0,92.0,253.0,0.0,0.0,1146.0,3420.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,621.8181818181819,208.36363636363637
Bumperazo,4,29,7,176,7,180,8,208,8,209,7,194,7.0,174.0,7.0,179.0,8.0,196.0,0.0,0.0,63.0,1545.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,280.90909090909093,11.454545454545455
Brincanguro,5,100,8,189,8,191,8,192,8,188,8,192,8.0,191.0,8.0,191.0,8.0,191.0,0.0,0.0,69.0,1625.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,295.45454545454544,12.545454545454545
Moto Bala,18,206,25,291,25,291,25,296,25,292,25,298,25.0,291.0,25.0,295.0,25.0,296.0,0.0,0.0,218.0,2556.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,464.72727272727275,39.63636363636363
Convoy,11,55,14,69,13,100,14,82,12,68,12,98,13.0,111.0,15.0,97.0,13.0,77.0,0.0,0.0,117.0,757.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,137.63636363636363,21.272727272727273
Bumpercitos,7,57,9,87,10,112,8,99,8,96,8,108,8.0,112.0,9.0,88.0,9.0,105.0,0.0,0.0,76.0,864.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,157.0909090909091,13.818181818181818
Bici Magica,8,59,11,89,11,125,11,126,11,83,11,83,11.0,100.0,11.0,81.0,11.0,67.0,0.0,0.0,96.0,813.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,147.8181818181818,17.454545454545453
Polo Norte,9,42,10,75,10,70,10,82,10,71,10,75,10.0,60.0,10.0,58.0,10.0,43.0,0.0,0.0,89.0,576.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,104.72727272727273,16.181818181818183
Sol De Mi Barrio,0,0,9,137,8,187,6,271,6,335,6,387,7.0,295.0,7.0,312.0,8.0,165.0,0.0,0.0,57.0,2089.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,379.8181818181818,10.363636363636363
Tifón,7,110,10,160,10,159,10,158,10,156,9,143,10.0,156.0,10.0,160.0,10.0,160.0,0.0,0.0,86.0,1362.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,247.63636363636363,15.636363636363637
Carrusel,13,76,14,139,9,143,12,182,14,127,13,187,11.0,117.0,10.0,118.0,10.0,128.0,0.0,0.0,106.0,1217.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,221.27272727272728,19.272727272727273
Trencito,5,123,7,284,7,282,7,280,7,261,7,273,7.0,278.0,7.0,284.0,7.0,251.0,0.0,0.0,61.0,2316.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,421.09090909090907,11.090909090909092
El Revoloteo,7,139,9,206,9,207,10,234,9,203,9,206,9.0,209.0,9.0,213.0,9.0,191.0,0.0,0.0,80.0,1808.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,328.72727272727275,14.545454545454545
Guerra Pirata,3,17,8,171,8,180,8,182,8,177,8,187,8.0,175.0,8.0,171.0,8.0,162.0,0.0,0.0,67.0,1422.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,258.54545454545456,12.181818181818182
Faro Saltarín,4,35,11,143,12,164,10,144,11,155,10,141,12.0,166.0,11.0,146.0,11.0,132.0,0.0,0.0,92.0,1226.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,222.9090909090909,16.727272727272727
El Relámpago,15,125,25,223,30,270,35,315,34,306,32,282,31.0,276.0,30.0,270.0,30.0,270.0,0.0,0.0,262.0,2337.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,424.90909090909093,47.63636363636363
Casichoco,5,31,4,43,4,52,6,93,7,91,8,91,7.0,80.0,7.0,55.0,8.0,69.0,0.0,0.0,56.0,605.0,2024-05-12,False,Ninguno,28.0,19.0,Moderate rain at times,0,110.0,10.181818181818182
