juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,33,6,96,6,101,6,96,6,101,6,99,6.0,90.0,6.0,94.0,6.0,98.0,0.0,0.0,53.0,808.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,146.9090909090909,9.636363636363637
Samba Balloon,7,50,8,129,8,146,8,129,8,134,8,135,8.0,137.0,9.0,157.0,8.0,142.0,0.0,0.0,72.0,1159.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,210.72727272727272,13.090909090909092
Loco Bus,9,58,10,172,10,165,10,168,9,149,9,166,10.0,173.0,10.0,173.0,11.0,182.0,0.0,0.0,88.0,1406.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,255.63636363636363,16.0
Dragon,10,162,15,300,15,300,8,159,9,177,16,320,16.0,320.0,17.0,340.0,18.0,360.0,0.0,0.0,124.0,2438.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,443.27272727272725,22.545454545454547
Comanche,5,77,8,183,3,70,9,203,8,180,8,187,8.0,182.0,8.0,184.0,9.0,207.0,0.0,0.0,66.0,1473.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,267.8181818181818,12.0
Ratón Loroco,36,117,61,227,72,259,82,307,87,330,87,333,82.0,314.0,82.0,307.0,82.0,314.0,0.0,0.0,671.0,2508.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,456.0,122.0
Remolino,28,123,51,283,60,329,60,325,59,329,56,282,60.0,313.0,60.0,310.0,60.0,315.0,0.0,0.0,494.0,2609.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,474.3636363636364,89.81818181818181
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,0.0,0.0
Tronco Splash,65,173,143,447,144,440,144,413,144,411,144,398,144.0,420.0,144.0,431.0,144.0,459.0,0.0,0.0,1216.0,3592.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,653.0909090909091,221.0909090909091
Bumperazo,6,46,9,219,9,247,9,249,9,242,9,225,9.0,214.0,9.0,215.0,10.0,242.0,0.0,0.0,79.0,1899.0,2024-08-04,False,Ninguno,24.0,14.0,Moderate or heavy rain shower,0,345.27272727272725,14.363636363636363
