juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,92,6,96,6,116,6,129,6,102,6,109,6.0,118.0,6.0,113.0,0.0,0.0,0.0,0.0,47.0,875.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,159.0909090909091,8.545454545454545
Samba Balloon,8,130,10,198,10,194,11,186,10,193,9,183,10.0,191.0,12.0,152.0,0.0,0.0,0.0,0.0,80.0,1427.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,259.45454545454544,14.545454545454545
Loco Bus,7,84,9,170,10,214,9,181,7,139,10,204,9.0,189.0,10.0,122.0,0.0,0.0,0.0,0.0,71.0,1303.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,236.9090909090909,12.909090909090908
Dragon,15,300,15,300,15,300,15,3000,8,160,0,0,14.0,154.0,4.0,80.0,0.0,0.0,0.0,0.0,86.0,4294.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,780.7272727272727,15.636363636363637
Comanche,0,0,8,190,12,288,12,288,8,190,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,956.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,173.8181818181818,7.2727272727272725
Ratón Loroco,47,169,82,297,84,293,82,307,72,266,82,293,83.0,298.0,81.0,290.0,0.0,0.0,0.0,0.0,613.0,2213.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,402.3636363636364,111.45454545454545
Remolino,56,313,62,338,62,350,66,374,72,403,72,401,72.0,398.0,72.0,409.0,0.0,0.0,0.0,0.0,534.0,2986.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,542.9090909090909,97.0909090909091
Rascacielos,10,138,6,101,0,0,0,0,0,0,9,153,10.0,168.0,10.0,167.0,0.0,0.0,0.0,0.0,45.0,727.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,132.1818181818182,8.181818181818182
Tronco Splash,108,354,144,525,144,510,144,511,144,479,144,492,144.0,533.0,144.0,507.0,0.0,0.0,0.0,0.0,1116.0,3911.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,711.0909090909091,202.9090909090909
Bumperazo,6,122,8,209,8,200,8,204,7,183,8,206,8.0,190.0,8.0,180.0,0.0,0.0,0.0,0.0,61.0,1494.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,271.6363636363636,11.090909090909092
Brincanguro,7,163,8,192,8,191,8,185,8,191,8,191,8.0,192.0,8.0,191.0,0.0,0.0,0.0,0.0,63.0,1496.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,272.0,11.454545454545455
Moto Bala,25,300,25,298,26,310,25,293,25,300,25,300,25.0,299.0,25.0,300.0,0.0,0.0,0.0,0.0,201.0,2400.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,436.3636363636364,36.54545454545455
Convoy,10,160,12,215,14,148,14,113,13,147,12,175,13.0,197.0,15.0,133.0,0.0,0.0,0.0,0.0,103.0,1288.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,234.1818181818182,18.727272727272727
Bumpercitos,7,99,6,93,6,87,7,102,7,107,6,89,6.0,90.0,7.0,99.0,0.0,0.0,0.0,0.0,52.0,766.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,139.27272727272728,9.454545454545455
Bici Magica,15,180,13,156,14,168,14,164,14,162,14,165,14.0,168.0,14.0,166.0,0.0,0.0,0.0,0.0,112.0,1329.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,241.63636363636363,20.363636363636363
Polo Norte,6,72,12,144,11,124,11,96,11,120,10,118,9.0,104.0,12.0,118.0,0.0,0.0,0.0,0.0,82.0,896.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,162.9090909090909,14.909090909090908
Sol De Mi Barrio,3,55,8,251,6,381,6,381,5,318,0,0,5.0,163.0,2.0,39.0,0.0,0.0,0.0,0.0,35.0,1588.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,288.72727272727275,6.363636363636363
Tifón,11,176,9,142,9,143,10,159,10,159,9,144,9.0,144.0,9.0,144.0,0.0,0.0,0.0,0.0,76.0,1211.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,220.1818181818182,13.818181818181818
Carrusel,11,366,11,425,13,324,10,228,11,407,8,318,10.0,407.0,11.0,328.0,0.0,0.0,0.0,0.0,85.0,2803.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,509.6363636363636,15.454545454545455
Trencito,6,170,6,248,6,246,7,256,7,311,8,375,8.0,342.0,7.0,215.0,0.0,0.0,0.0,0.0,55.0,2163.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,393.27272727272725,10.0
El Revoloteo,8,186,10,240,10,240,10,237,10,237,10,237,10.0,238.0,10.0,238.0,0.0,0.0,0.0,0.0,78.0,1853.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,336.90909090909093,14.181818181818182
Guerra Pirata,6,131,7,166,8,192,8,192,8,191,8,191,8.0,191.0,8.0,175.0,0.0,0.0,0.0,0.0,61.0,1429.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,259.8181818181818,11.090909090909092
Faro Saltarín,12,185,12,190,12,183,12,186,12,184,12,188,12.0,179.0,12.0,116.0,0.0,0.0,0.0,0.0,96.0,1411.0,2024-06-06,False,Ninguno,24.0,18.0,Moderate or heavy rain shower,0,256.54545454545456,17.454545454545453
