juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,39,6,88,6,99,6,95,6,85,6,91,6.0,93.0,6.0,95.0,6.0,90.0,6.0,92.0,70.0,1066.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,175.72727272727272,11.636363636363637
Samba Balloon,7,70,8,114,9,137,9,140,8,132,9,146,9.0,148.0,9.0,145.0,9.0,140.0,9.0,173.0,105.0,1754.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,281.72727272727275,17.363636363636363
Loco Bus,7,70,10,162,8,147,9,169,8,152,9,167,8.0,146.0,8.0,142.0,7.0,125.0,7.0,128.0,97.0,1683.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,281.0,16.181818181818183
Dragon,14,280,16,320,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,16.0,320.0,16.0,320.0,190.0,3800.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,632.7272727272727,31.636363636363637
Comanche,5,117,11,262,11,263,12,286,13,306,12,288,13.0,312.0,13.0,301.0,13.0,312.0,14.0,336.0,145.0,3455.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,567.0909090909091,23.818181818181817
Ratón Loroco,61,210,82,293,82,276,82,317,82,297,82,299,82.0,299.0,82.0,275.0,82.0,299.0,82.0,312.0,963.0,3475.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,577.4545454545455,160.1818181818182
Remolino,36,166,65,377,66,369,61,336,56,318,61,363,61.0,334.0,62.0,372.0,60.0,341.0,61.0,355.0,713.0,4016.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,667.9090909090909,118.36363636363636
Rascacielos,9,160,10,180,10,180,10,180,10,180,10,179,10.0,180.0,10.0,180.0,10.0,179.0,10.0,180.0,119.0,2137.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,355.90909090909093,19.818181818181817
Tronco Splash,72,191,108,305,144,439,108,319,41,126,56,155,144.0,454.0,144.0,399.0,144.0,385.0,144.0,417.0,1338.0,3850.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,640.0,222.0909090909091
Bumperazo,10,108,9,207,9,222,9,230,9,226,9,228,9.0,228.0,9.0,217.0,9.0,231.0,9.0,223.0,111.0,2620.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,430.90909090909093,18.363636363636363
Brincanguro,6,127,8,190,8,192,8,190,8,190,8,190,8.0,191.0,8.0,191.0,8.0,190.0,8.0,191.0,94.0,2222.0,2024-12-21,False,Ninguno,22.0,13.0,Overcast,0,369.45454545454544,15.636363636363637
