juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,54,6,90,6,91,6,99,6,103,6,103,6.0,106.0,6.0,100.0,0.0,0.0,0.0,0.0,46.0,746.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,135.63636363636363,8.363636363636363
Samba Balloon,5,43,7,97,7,104,8,148,8,122,8,102,9.0,130.0,9.0,112.0,0.0,0.0,0.0,0.0,61.0,858.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,156.0,11.090909090909092
Loco Bus,5,46,15,147,15,207,13,217,13,196,13,210,12.0,143.0,14.0,233.0,0.0,0.0,0.0,0.0,100.0,1399.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,254.36363636363637,18.181818181818183
Dragon,10,184,16,320,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,0.0,0.0,0.0,0.0,122.0,2424.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,440.72727272727275,22.181818181818183
Comanche,9,157,11,252,11,280,10,254,10,220,10,235,8.0,186.0,7.0,126.0,0.0,0.0,0.0,0.0,76.0,1710.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,310.90909090909093,13.818181818181818
Ratón Loroco,46,171,82,311,82,311,82,300,82,306,82,318,82.0,325.0,72.0,253.0,0.0,0.0,0.0,0.0,610.0,2295.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,417.27272727272725,110.9090909090909
Remolino,36,129,56,297,66,352,56,311,56,301,60,344,66.0,358.0,56.0,300.0,0.0,0.0,0.0,0.0,452.0,2392.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,434.90909090909093,82.18181818181819
Rascacielos,8,104,10,157,10,159,10,158,10,159,10,158,10.0,159.0,10.0,160.0,0.0,0.0,0.0,0.0,78.0,1214.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,220.72727272727272,14.181818181818182
Tronco Splash,51,134,108,296,144,430,88,283,0,0,108,319,113.0,325.0,144.0,433.0,0.0,0.0,0.0,0.0,756.0,2220.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,403.6363636363636,137.45454545454547
Bumperazo,6,36,8,212,8,224,8,225,3,87,0,0,8.0,226.0,8.0,222.0,0.0,0.0,0.0,0.0,49.0,1232.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,224.0,8.909090909090908
Brincanguro,7,101,8,188,8,187,8,190,8,191,8,187,8.0,190.0,8.0,189.0,0.0,0.0,0.0,0.0,63.0,1423.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,258.72727272727275,11.454545454545455
Moto Bala,22,243,28,331,25,296,28,331,28,330,28,332,28.0,331.0,28.0,329.0,0.0,0.0,0.0,0.0,215.0,2523.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,458.72727272727275,39.09090909090909
Convoy,12,63,14,124,15,163,13,145,14,155,13,124,14.0,159.0,17.0,203.0,0.0,0.0,0.0,0.0,112.0,1136.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,206.54545454545453,20.363636363636363
Bumpercitos,6,49,9,94,8,103,8,113,6,87,8,115,8.0,109.0,8.0,109.0,0.0,0.0,0.0,0.0,61.0,779.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,141.63636363636363,11.090909090909092
Bici Magica,10,58,11,115,11,126,12,140,12,140,12,136,12.0,137.0,11.0,127.0,0.0,0.0,0.0,0.0,91.0,979.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,178.0,16.545454545454547
Polo Norte,10,54,11,81,9,70,11,90,11,81,11,76,11.0,86.0,12.0,96.0,0.0,0.0,0.0,0.0,86.0,634.0,2024-11-02,False,Ninguno,22.0,15.0,Patchy rain possible,0,115.27272727272727,15.636363636363637
