juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,54,6,87,6,98,6,100,6,103,6,92,6.0,104.0,6.0,96.0,6.0,62.0,0.0,0.0,54.0,796.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,144.72727272727272,9.818181818181818
Samba Balloon,5,19,8,121,8,127,8,115,8,133,8,120,8.0,118.0,8.0,75.0,8.0,64.0,0.0,0.0,69.0,892.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,162.1818181818182,12.545454545454545
Loco Bus,5,31,10,121,11,155,12,147,11,108,11,94,10.0,129.0,12.0,137.0,10.0,48.0,0.0,0.0,92.0,970.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,176.36363636363637,16.727272727272727
Dragon,10,184,12,237,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,16.0,300.0,0.0,0.0,134.0,2641.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,480.1818181818182,24.363636363636363
Comanche,8,160,9,213,11,256,11,258,8,140,9,189,10.0,228.0,10.0,227.0,10.0,185.0,0.0,0.0,86.0,1856.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,337.45454545454544,15.636363636363637
Ratón Loroco,46,169,82,318,82,304,82,312,82,299,82,312,82.0,309.0,82.0,300.0,72.0,268.0,0.0,0.0,692.0,2591.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,471.09090909090907,125.81818181818181
Remolino,44,188,66,380,56,302,72,386,62,346,56,295,66.0,373.0,60.0,343.0,56.0,224.0,0.0,0.0,538.0,2837.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,515.8181818181819,97.81818181818181
Rascacielos,10,150,10,168,10,170,10,169,10,170,10,165,10.0,158.0,10.0,160.0,10.0,143.0,0.0,0.0,90.0,1453.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,264.1818181818182,16.363636363636363
Tronco Splash,36,100,72,225,144,426,144,403,144,385,144,409,144.0,380.0,144.0,400.0,49.0,137.0,0.0,0.0,1021.0,2865.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,520.9090909090909,185.63636363636363
Bumperazo,7,74,8,197,8,204,8,201,8,201,8,202,8.0,210.0,8.0,204.0,8.0,202.0,0.0,0.0,71.0,1695.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,308.1818181818182,12.909090909090908
Brincanguro,6,137,8,189,8,188,8,189,8,192,8,189,8.0,186.0,8.0,188.0,8.0,187.0,0.0,0.0,70.0,1645.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,299.09090909090907,12.727272727272727
Moto Bala,18,212,28,333,28,333,28,328,28,330,28,327,28.0,330.0,28.0,329.0,28.0,328.0,0.0,0.0,242.0,2850.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,518.1818181818181,44.0
Convoy,13,60,14,124,11,79,13,122,12,115,13,110,15.0,164.0,13.0,105.0,15.0,99.0,0.0,0.0,119.0,978.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,177.8181818181818,21.636363636363637
Bumpercitos,6,50,8,96,8,110,8,92,8,107,7,98,8.0,109.0,8.0,101.0,8.0,98.0,0.0,0.0,69.0,861.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,156.54545454545453,12.545454545454545
Bici Magica,10,60,12,131,10,104,12,137,11,118,11,112,11.0,123.0,10.0,112.0,11.0,80.0,0.0,0.0,98.0,977.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,177.63636363636363,17.818181818181817
Polo Norte,8,36,9,61,11,92,10,73,11,105,11,87,12.0,88.0,12.0,86.0,11.0,61.0,0.0,0.0,95.0,689.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,125.27272727272727,17.272727272727273
Sol De Mi Barrio,0,0,3,33,4,175,3,177,3,186,3,185,4.0,238.0,3.0,176.0,6.0,143.0,0.0,0.0,29.0,1313.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,238.72727272727272,5.2727272727272725
Tifón,9,137,9,140,8,123,8,125,9,140,9,140,9.0,142.0,9.0,140.0,9.0,144.0,0.0,0.0,79.0,1231.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,223.8181818181818,14.363636363636363
Carrusel,7,94,8,187,10,160,9,175,10,190,9,207,7.0,135.0,9.0,148.0,10.0,120.0,0.0,0.0,79.0,1416.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,257.45454545454544,14.363636363636363
Trencito,8,142,8,312,7,256,7,269,7,291,7,252,7.0,249.0,7.0,254.0,7.0,205.0,0.0,0.0,65.0,2230.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,405.45454545454544,11.818181818181818
El Revoloteo,6,95,8,192,8,192,8,192,8,191,8,189,8.0,182.0,8.0,190.0,8.0,182.0,0.0,0.0,70.0,1605.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,291.8181818181818,12.727272727272727
Guerra Pirata,6,30,7,87,8,124,12,253,12,238,11,230,12.0,191.0,11.0,82.0,0.0,0.0,0.0,0.0,79.0,1235.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,224.54545454545453,14.363636363636363
Faro Saltarín,12,93,12,131,12,154,11,157,11,150,9,104,11.0,149.0,11.0,147.0,11.0,141.0,0.0,0.0,100.0,1226.0,2024-10-27,False,Ninguno,21.0,15.0,Patchy rain possible,0,222.9090909090909,18.181818181818183
