juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,77,6,89,6,95,6,89,6,103,6,99,6.0,99.0,3.0,30.0,0.0,0.0,0.0,0.0,44.0,681.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,123.81818181818181,8.0
Samba Balloon,7,44,7,102,8,145,7,108,7,105,7,81,9.0,104.0,9.0,138.0,0.0,0.0,0.0,0.0,61.0,827.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,150.36363636363637,11.090909090909092
Loco Bus,7,62,9,107,10,162,8,123,8,127,10,184,10.0,180.0,5.0,76.0,0.0,0.0,0.0,0.0,67.0,1021.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,185.63636363636363,12.181818181818182
Dragon,0,0,0,0,0,0,11,217,11,216,9,179,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,826.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,150.1818181818182,7.636363636363637
Comanche,5,83,10,219,11,249,10,233,11,254,10,230,10.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1501.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,272.90909090909093,12.181818181818182
Ratón Loroco,46,166,83,314,82,308,83,302,83,304,83,307,82.0,300.0,75.0,278.0,0.0,0.0,0.0,0.0,617.0,2279.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,414.3636363636364,112.18181818181819
Remolino,24,95,72,382,60,318,70,386,72,386,72,421,72.0,386.0,46.0,252.0,0.0,0.0,0.0,0.0,488.0,2626.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,477.45454545454544,88.72727272727273
Rascacielos,6,77,10,166,10,168,11,185,10,164,10,168,10.0,168.0,11.0,184.0,0.0,0.0,0.0,0.0,78.0,1280.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,232.72727272727272,14.181818181818182
Tronco Splash,45,162,144,515,144,473,144,404,144,414,144,449,144.0,436.0,144.0,478.0,0.0,0.0,0.0,0.0,1053.0,3331.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,605.6363636363636,191.45454545454547
Bumperazo,7,76,8,179,8,206,8,194,8,206,8,195,8.0,199.0,8.0,207.0,0.0,0.0,0.0,0.0,63.0,1462.0,2024-05-25,False,Ninguno,28.0,19.0,Moderate or heavy rain shower,0,265.8181818181818,11.454545454545455
