juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,3,31,6,99,6,108,6,110,6,94,6,100,6.0,105.0,6.0,101.0,6.0,93.0,0.0,0.0,51.0,841.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,152.9090909090909,9.272727272727273
Samba Balloon,7,64,7,82,9,142,9,150,8,120,8,122,7.0,106.0,7.0,109.0,8.0,92.0,0.0,0.0,70.0,987.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,179.45454545454547,12.727272727272727
Loco Bus,3,30,8,90,9,152,8,127,9,156,9,140,9.0,144.0,9.0,164.0,9.0,101.0,0.0,0.0,73.0,1104.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,200.72727272727272,13.272727272727273
Dragon,13,229,16,320,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,16.0,320.0,0.0,0.0,141.0,2789.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,507.09090909090907,25.636363636363637
Comanche,4,73,9,212,8,174,9,196,9,207,8,179,9.0,205.0,9.0,209.0,9.0,205.0,0.0,0.0,74.0,1660.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,301.8181818181818,13.454545454545455
Ratón Loroco,66,209,92,331,84,320,84,316,84,320,84,307,82.0,306.0,82.0,310.0,72.0,276.0,0.0,0.0,730.0,2695.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,490.0,132.72727272727272
Remolino,30,150,60,332,60,326,57,307,56,313,60,339,46.0,256.0,46.0,249.0,50.0,266.0,0.0,0.0,465.0,2538.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,461.45454545454544,84.54545454545455
Rascacielos,7,110,10,180,10,180,10,180,10,180,10,180,10.0,180.0,10.0,180.0,10.0,180.0,0.0,0.0,87.0,1550.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,281.8181818181818,15.818181818181818
Tronco Splash,84,254,144,446,144,408,144,396,144,392,118,367,144.0,467.0,48.0,152.0,136.0,388.0,0.0,0.0,1106.0,3270.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,594.5454545454545,201.0909090909091
Bumperazo,10,52,9,176,9,219,9,228,8,193,9,230,9.0,226.0,9.0,222.0,10.0,235.0,0.0,0.0,82.0,1781.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,323.8181818181818,14.909090909090908
Brincanguro,6,124,8,184,8,192,8,191,8,191,8,187,8.0,191.0,8.0,188.0,8.0,189.0,0.0,0.0,70.0,1637.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,297.6363636363636,12.727272727272727
Moto Bala,17,200,20,239,20,235,20,240,18,237,20,210,20.0,239.0,20.0,237.0,20.0,234.0,0.0,0.0,175.0,2071.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,376.54545454545456,31.818181818181817
Convoy,13,57,16,141,14,184,15,139,16,149,14,136,16.0,172.0,16.0,148.0,15.0,101.0,0.0,0.0,135.0,1227.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,223.0909090909091,24.545454545454547
Bumpercitos,6,46,6,81,6,81,5,71,6,86,6,83,6.0,86.0,6.0,89.0,6.0,83.0,0.0,0.0,53.0,706.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,128.36363636363637,9.636363636363637
Bici Magica,9,56,12,124,12,140,13,148,11,127,10,116,10.0,116.0,11.0,128.0,11.0,120.0,0.0,0.0,99.0,1075.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,195.45454545454547,18.0
Polo Norte,10,60,11,91,12,84,10,63,11,71,11,71,11.0,74.0,12.0,81.0,9.0,54.0,0.0,0.0,97.0,649.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,118.0,17.636363636363637
Sol De Mi Barrio,0,0,4,63,4,193,4,246,4,241,3,174,4.0,233.0,4.0,230.0,5.0,175.0,0.0,0.0,32.0,1555.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,282.72727272727275,5.818181818181818
Tifón,10,147,9,141,9,142,8,126,9,142,9,142,9.0,140.0,9.0,140.0,9.0,142.0,0.0,0.0,81.0,1262.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,229.45454545454547,14.727272727272727
Carrusel,9,112,8,206,8,204,7,203,10,210,10,255,10.0,267.0,9.0,152.0,10.0,272.0,0.0,0.0,81.0,1881.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,342.0,14.727272727272727
Trencito,5,112,8,376,8,361,7,303,7,312,8,345,8.0,337.0,8.0,352.0,8.0,352.0,0.0,0.0,67.0,2850.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,518.1818181818181,12.181818181818182
El Revoloteo,8,153,9,215,9,212,9,210,9,208,9,209,9.0,212.0,9.0,211.0,9.0,211.0,0.0,0.0,80.0,1841.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,334.72727272727275,14.545454545454545
Guerra Pirata,2,22,8,138,8,156,9,182,7,147,8,164,8.0,171.0,8.0,170.0,7.0,116.0,0.0,0.0,65.0,1266.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,230.1818181818182,11.818181818181818
Faro Saltarín,12,125,12,160,12,165,12,166,12,154,12,164,12.0,151.0,12.0,156.0,12.0,162.0,0.0,0.0,108.0,1403.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,255.0909090909091,19.636363636363637
El Relámpago,15,121,30,270,30,270,30,270,31,279,30,270,30.0,270.0,30.0,270.0,33.0,295.0,0.0,0.0,259.0,2315.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,420.90909090909093,47.09090909090909
Casichoco,7,73,5,46,6,157,5,103,5,126,5,141,5.0,131.0,6.0,159.0,8.0,80.0,0.0,0.0,52.0,1016.0,2024-08-25,False,Ninguno,24.0,15.0,Patchy rain possible,0,184.72727272727272,9.454545454545455
