juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,33,5,68,5,82,6,97,6,95,6,98,6.0,104.0,6.0,91.0,6.0,98.0,0.0,0.0,50.0,766.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,139.27272727272728,9.090909090909092
Samba Balloon,4,25,9,126,10,152,9,145,10,156,10,159,10.0,172.0,10.0,164.0,9.0,125.0,0.0,0.0,81.0,1224.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,222.54545454545453,14.727272727272727
Loco Bus,7,38,7,92,10,188,7,127,7,118,4,65,7.0,123.0,8.0,140.0,8.0,68.0,0.0,0.0,65.0,959.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,174.36363636363637,11.818181818181818
Dragon,10,145,16,320,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,16.0,320.0,0.0,0.0,138.0,2705.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,491.8181818181818,25.09090909090909
Comanche,5,81,8,187,8,187,9,207,8,185,9,203,8.0,187.0,8.0,183.0,8.0,180.0,0.0,0.0,71.0,1600.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,290.90909090909093,12.909090909090908
Ratón Loroco,66,237,82,311,82,299,82,252,82,304,82,313,82.0,315.0,82.0,284.0,82.0,287.0,0.0,0.0,722.0,2602.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,473.09090909090907,131.27272727272728
Remolino,33,150,46,245,56,317,60,323,56,315,56,305,44.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,1911.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,347.45454545454544,63.81818181818182
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,0.0,0.0
Tronco Splash,46,133,124,360,121,357,138,374,138,373,144,407,144.0,370.0,144.0,426.0,144.0,427.0,0.0,0.0,1143.0,3227.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,586.7272727272727,207.8181818181818
Bumperazo,7,42,9,207,9,228,9,232,9,236,9,240,9.0,249.0,9.0,221.0,9.0,225.0,0.0,0.0,79.0,1880.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,341.8181818181818,14.363636363636363
Brincanguro,4,96,8,190,8,189,8,188,8,192,8,191,8.0,191.0,8.0,191.0,8.0,191.0,0.0,0.0,68.0,1619.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,294.3636363636364,12.363636363636363
Moto Bala,15,164,20,240,20,236,20,237,20,240,20,240,20.0,238.0,20.0,238.0,20.0,239.0,0.0,0.0,175.0,2072.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,376.72727272727275,31.818181818181817
Convoy,10,42,15,116,16,155,15,127,15,121,13,130,15.0,160.0,15.0,121.0,15.0,123.0,0.0,0.0,129.0,1095.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,199.0909090909091,23.454545454545453
Bumpercitos,5,37,7,93,8,113,8,118,8,117,8,116,8.0,115.0,8.0,124.0,8.0,115.0,0.0,0.0,68.0,948.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,172.36363636363637,12.363636363636363
Bici Magica,5,27,12,122,10,113,11,125,11,123,11,128,11.0,124.0,12.0,141.0,11.0,121.0,0.0,0.0,94.0,1024.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,186.1818181818182,17.09090909090909
Polo Norte,7,20,10,100,9,71,10,78,10,73,9,74,9.0,73.0,10.0,88.0,11.0,91.0,0.0,0.0,85.0,668.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,121.45454545454545,15.454545454545455
Sol De Mi Barrio,0,0,5,43,4,210,4,294,4,259,4,242,4.0,299.0,6.0,176.0,11.0,196.0,0.0,0.0,42.0,1719.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,312.54545454545456,7.636363636363637
Tifón,9,123,9,143,9,142,9,141,9,138,9,140,9.0,143.0,9.0,139.0,9.0,141.0,0.0,0.0,81.0,1250.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,227.27272727272728,14.727272727272727
Carrusel,6,87,8,206,10,252,10,181,10,270,7,223,8.0,268.0,8.0,294.0,10.0,234.0,0.0,0.0,77.0,2015.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,366.3636363636364,14.0
Trencito,6,188,7,320,8,324,8,382,8,397,8,370,8.0,386.0,8.0,349.0,8.0,352.0,0.0,0.0,69.0,3068.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,557.8181818181819,12.545454545454545
El Revoloteo,6,97,8,180,9,211,9,211,8,190,9,215,8.0,188.0,9.0,211.0,10.0,233.0,0.0,0.0,76.0,1736.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,315.6363636363636,13.818181818181818
Guerra Pirata,7,111,9,150,9,190,9,211,9,205,9,205,8.0,180.0,9.0,163.0,6.0,72.0,0.0,0.0,75.0,1487.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,270.3636363636364,13.636363636363637
Faro Saltarín,11,92,12,150,12,153,12,156,12,142,12,151,12.0,149.0,12.0,150.0,9.0,108.0,0.0,0.0,104.0,1251.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,227.45454545454547,18.90909090909091
El Relámpago,25,207,30,263,30,268,30,270,30,270,30,270,30.0,270.0,30.0,270.0,33.0,297.0,0.0,0.0,268.0,2385.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,433.6363636363636,48.72727272727273
Casichoco,6,82,7,124,8,123,8,179,7,103,5,124,7.0,162.0,6.0,130.0,7.0,61.0,0.0,0.0,61.0,1088.0,2024-09-22,False,Ninguno,23.0,16.0,Patchy rain possible,0,197.8181818181818,11.090909090909092
