juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,34,6,99,6,89,6,92,3,50,0,0,5.0,80.0,0.0,0.0,6.0,90.0,0.0,0.0,36.0,534.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,97.0909090909091,6.545454545454546
Samba Balloon,4,40,9,128,8,108,9,128,6,84,3,36,7.0,96.0,2.0,30.0,9.0,133.0,0.0,0.0,57.0,783.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,142.36363636363637,10.363636363636363
Loco Bus,6,73,8,132,9,150,9,149,5,96,0,0,8.0,142.0,0.0,11.0,10.0,159.0,0.0,0.0,55.0,912.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,165.8181818181818,10.0
Dragon,7,140,0,0,16,320,17,340,7,140,0,0,15.0,300.0,0.0,0.0,11.0,220.0,0.0,0.0,73.0,1460.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,265.45454545454544,13.272727272727273
Comanche,5,94,9,200,9,208,9,200,5,110,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,812.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,147.63636363636363,6.7272727272727275
Ratón Loroco,56,202,82,288,83,312,90,328,56,191,59,225,82.0,316.0,72.0,273.0,72.0,261.0,0.0,0.0,652.0,2396.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,435.6363636363636,118.54545454545455
Remolino,36,174,60,336,46,255,66,374,36,204,0,0,36.0,211.0,36.0,192.0,56.0,301.0,0.0,0.0,372.0,2047.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,372.1818181818182,67.63636363636364
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,6.0,108.0,5.0,90.0,10.0,179.0,0.0,0.0,21.0,377.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,68.54545454545455,3.8181818181818183
Tronco Splash,99,296,144,469,144,429,144,400,72,201,43,118,72.0,241.0,46.0,149.0,144.0,459.0,0.0,0.0,908.0,2762.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,502.1818181818182,165.0909090909091
Bumperazo,7,66,8,185,9,238,9,232,4,99,3,75,8.0,208.0,9.0,220.0,10.0,257.0,0.0,0.0,67.0,1580.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,287.27272727272725,12.181818181818182
Brincanguro,5,88,8,188,8,190,8,192,1,24,0,0,8.0,191.0,5.0,115.0,8.0,191.0,0.0,0.0,51.0,1179.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,214.36363636363637,9.272727272727273
Moto Bala,16,188,20,236,20,238,20,239,12,141,0,0,5.0,59.0,10.0,116.0,20.0,235.0,0.0,0.0,123.0,1452.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,264.0,22.363636363636363
Convoy,12,56,15,133,14,143,16,164,8,90,0,0,12.0,125.0,8.0,66.0,14.0,125.0,0.0,0.0,99.0,902.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,164.0,18.0
Bumpercitos,5,37,6,88,7,99,5,73,3,47,3,45,5.0,73.0,6.0,89.0,7.0,90.0,0.0,0.0,47.0,641.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,116.54545454545455,8.545454545454545
Bici Magica,7,41,10,113,10,116,10,117,5,57,1,10,11.0,124.0,2.0,24.0,10.0,115.0,0.0,0.0,66.0,717.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,130.36363636363637,12.0
Polo Norte,8,30,8,53,10,69,10,65,8,52,4,29,9.0,66.0,3.0,24.0,8.0,56.0,0.0,0.0,68.0,444.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,80.72727272727273,12.363636363636363
Sol De Mi Barrio,1,2,7,134,4,171,4,246,3,199,0,0,3.0,156.0,0.0,0.0,6.0,97.0,0.0,0.0,28.0,1005.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,182.72727272727272,5.090909090909091
Tifón,8,124,9,140,9,144,9,139,4,64,5,80,9.0,141.0,3.0,48.0,9.0,139.0,0.0,0.0,65.0,1019.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,185.27272727272728,11.818181818181818
Carrusel,9,100,9,243,10,212,8,278,6,187,5,191,8.0,234.0,4.0,123.0,11.0,180.0,0.0,0.0,70.0,1748.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,317.8181818181818,12.727272727272727
Trencito,5,113,7,280,7,294,7,280,4,165,4,162,7.0,244.0,5.0,204.0,7.0,290.0,0.0,0.0,53.0,2032.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,369.45454545454544,9.636363636363637
El Revoloteo,7,158,9,214,9,216,9,213,4,93,4,95,9.0,214.0,4.0,92.0,9.0,212.0,0.0,0.0,64.0,1507.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,274.0,11.636363636363637
Guerra Pirata,6,56,8,152,8,175,8,172,2,41,6,98,8.0,162.0,7.0,129.0,3.0,57.0,0.0,0.0,56.0,1042.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,189.45454545454547,10.181818181818182
Faro Saltarín,7,63,12,147,12,165,12,165,5,72,5,55,11.0,150.0,5.0,58.0,12.0,146.0,0.0,0.0,81.0,1021.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,185.63636363636363,14.727272727272727
El Relámpago,19,163,30,270,30,270,30,270,16,144,5,45,30.0,270.0,21.0,162.0,27.0,238.0,0.0,0.0,208.0,1832.0,2024-08-18,False,Ninguno,24.0,16.0,Moderate or heavy rain shower,0,333.09090909090907,37.81818181818182
