juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,68,6,100,6,104,6,66,6,19,6,93,6.0,69.0,6.0,32.0,0.0,0.0,0.0,0.0,47.0,551.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,100.18181818181819,8.545454545454545
Samba Balloon,10,136,8,100,10,98,10,63,6,50,9,107,9.0,91.0,5.0,21.0,0.0,0.0,0.0,0.0,67.0,666.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,121.0909090909091,12.181818181818182
Loco Bus,10,111,12,139,8,59,8,59,13,53,10,108,10.0,102.0,10.0,102.0,0.0,0.0,0.0,0.0,81.0,733.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,133.27272727272728,14.727272727272727
Dragon,14,220,17,223,17,147,17,189,14,100,15,193,14.0,134.0,13.0,124.0,0.0,0.0,0.0,0.0,121.0,1330.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,241.8181818181818,22.0
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,24,74,72,238,31,90,36,134,72,220,72,244,72.0,256.0,72.0,222.0,0.0,0.0,0.0,0.0,451.0,1478.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,268.72727272727275,82.0
Remolino,0,0,26,140,62,248,66,255,62,250,66,323,63.0,298.0,66.0,275.0,0.0,0.0,0.0,0.0,411.0,1789.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,325.27272727272725,74.72727272727273
Rascacielos,5,21,3,50,10,112,8,62,8,39,8,95,8.0,76.0,7.0,39.0,0.0,0.0,0.0,0.0,57.0,494.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,89.81818181818181,10.363636363636363
Tronco Splash,92,302,81,204,99,277,62,143,80,222,102,305,108.0,270.0,108.0,253.0,0.0,0.0,0.0,0.0,732.0,1976.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,359.27272727272725,133.0909090909091
Bumperazo,3,6,7,162,6,132,6,102,5,98,6,123,6.0,136.0,6.0,120.0,0.0,0.0,0.0,0.0,45.0,879.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,159.8181818181818,8.181818181818182
Brincanguro,7,142,7,160,7,162,7,132,7,106,7,157,7.0,164.0,7.0,134.0,0.0,0.0,0.0,0.0,56.0,1157.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,210.36363636363637,10.181818181818182
Moto Bala,14,123,18,190,20,220,20,189,20,206,20,221,20.0,212.0,16.0,166.0,0.0,0.0,0.0,0.0,148.0,1527.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,277.6363636363636,26.90909090909091
Convoy,11,88,12,69,15,54,10,27,11,30,12,52,12.0,76.0,10.0,31.0,0.0,0.0,0.0,0.0,93.0,427.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,77.63636363636364,16.90909090909091
Bumpercitos,5,39,9,63,7,96,10,52,7,48,9,88,10.0,119.0,8.0,50.0,0.0,0.0,0.0,0.0,65.0,555.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,100.9090909090909,11.818181818181818
Bici Magica,9,87,8,34,10,69,6,22,5,27,9,48,10.0,78.0,10.0,50.0,0.0,0.0,0.0,0.0,67.0,415.0,2024-04-11,False,Ninguno,28.0,17.0,Patchy rain possible,0,75.45454545454545,12.181818181818182
