juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,39,6,15,6,32,6,31,6,33,6,25,6.0,48.0,6.0,25.0,0.0,0.0,0.0,0.0,48.0,248.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,45.09090909090909,8.727272727272727
Samba Balloon,4,10,6,30,7,28,8,32,6,29,7,23,7.0,19.0,4.0,9.0,0.0,0.0,0.0,0.0,49.0,180.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,32.72727272727273,8.909090909090908
Loco Bus,0,0,8,46,8,39,9,66,9,63,8,46,9.0,41.0,7.0,37.0,0.0,0.0,0.0,0.0,58.0,338.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,61.45454545454545,10.545454545454545
Dragon,3,7,18,117,17,143,16,204,15,135,15,141,15.0,160.0,16.0,145.0,0.0,0.0,0.0,0.0,115.0,1052.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,191.27272727272728,20.90909090909091
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,0.0,0.0
Ratón Loroco,0,0,0,0,15,56,82,319,80,243,82,299,82.0,322.0,82.0,316.0,0.0,0.0,0.0,0.0,423.0,1555.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,282.72727272727275,76.9090909090909
Remolino,0,0,32,123,54,212,56,223,61,246,60,253,61.0,294.0,48.0,178.0,0.0,0.0,0.0,0.0,372.0,1529.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,278.0,67.63636363636364
Rascacielos,1,2,5,47,5,65,8,115,7,91,7,83,8.0,72.0,8.0,64.0,0.0,0.0,0.0,0.0,49.0,539.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,98.0,8.909090909090908
Tronco Splash,12,31,52,131,66,167,70,189,70,233,50,159,59.0,184.0,53.0,152.0,0.0,0.0,0.0,0.0,432.0,1246.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,226.54545454545453,78.54545454545455
Bumperazo,2,8,5,67,7,160,8,160,7,151,7,179,7.0,174.0,7.0,155.0,0.0,0.0,0.0,0.0,50.0,1054.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,191.63636363636363,9.090909090909092
Brincanguro,2,18,7,77,7,136,7,152,6,137,6,120,5.0,72.0,6.0,101.0,0.0,0.0,0.0,0.0,46.0,813.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,147.8181818181818,8.363636363636363
Moto Bala,8,61,15,157,15,172,17,204,17,203,17,203,17.0,201.0,17.0,203.0,0.0,0.0,0.0,0.0,123.0,1404.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,255.27272727272728,22.363636363636363
Convoy,3,18,5,16,7,24,10,40,7,20,11,26,13.0,40.0,10.0,32.0,0.0,0.0,0.0,0.0,66.0,216.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,39.27272727272727,12.0
Bumpercitos,5,24,4,15,7,23,7,38,7,10,10,49,7.0,36.0,8.0,75.0,0.0,0.0,0.0,0.0,55.0,270.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,49.09090909090909,10.0
Bici Magica,2,13,6,30,9,48,8,58,7,33,9,46,9.0,23.0,6.0,17.0,0.0,0.0,0.0,0.0,56.0,268.0,2024-01-25,False,Ninguno,29.0,14.0,Overcast,0,48.72727272727273,10.181818181818182
