juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,2,13,7,68,0,0,0,0,6,67,6.0,71.0,7.0,42.0,0.0,0.0,0.0,0.0,28.0,261.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,47.45454545454545,5.090909090909091
Samba Balloon,3,22,2,9,5,52,0,0,0,0,6,64,8.0,68.0,11.0,47.0,0.0,0.0,0.0,0.0,35.0,262.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,47.63636363636363,6.363636363636363
Loco Bus,0,0,5,28,11,80,0,0,0,0,7,77,9.0,71.0,8.0,33.0,0.0,0.0,0.0,0.0,40.0,289.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,52.54545454545455,7.2727272727272725
Dragon,2,7,3,28,16,259,0,0,0,0,16,160,18.0,247.0,18.0,229.0,0.0,0.0,0.0,0.0,73.0,930.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,169.0909090909091,13.272727272727273
Comanche,0,0,4,51,7,165,0,0,0,0,6,140,5.0,117.0,8.0,131.0,0.0,0.0,0.0,0.0,68.0,708.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,119.27272727272727,8.909090909090908
Ratón Loroco,0,0,10,34,36,122,0,0,0,0,71,261,72.0,259.0,72.0,211.0,0.0,0.0,0.0,0.0,293.0,990.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,170.63636363636363,50.36363636363637
Remolino,0,0,15,51,36,179,0,0,0,0,30,170,36.0,191.0,36.0,99.0,0.0,0.0,0.0,0.0,157.0,705.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,126.81818181818181,28.181818181818183
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,86.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,7.818181818181818,1.0
Tronco Splash,0,0,5,11,58,154,0,0,0,0,51,120,57.0,145.0,57.0,162.0,0.0,0.0,0.0,0.0,231.0,592.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,107.63636363636364,41.72727272727273
Bumperazo,0,0,0,0,6,131,0,0,0,0,6,150,8.0,195.0,8.0,183.0,0.0,0.0,0.0,0.0,46.0,945.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,145.8181818181818,6.7272727272727275
Brincanguro,0,0,3,30,6,132,0,0,0,0,8,167,6.0,132.0,8.0,174.0,0.0,0.0,0.0,0.0,39.0,670.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,118.63636363636364,6.363636363636363
Moto Bala,0,0,0,0,0,0,0,0,0,0,25,298,25.0,592.0,25.0,889.0,0.0,0.0,0.0,0.0,100.0,1980.0,2024-12-03,False,Ninguno,19.0,13.0,Overcast,0,341.72727272727275,15.909090909090908
