juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,0,0,4,55,6,92,6,90,6,92,6,88,6.0,98.0,6.0,90.0,6.0,100.0,0.0,0.0,46.0,705.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,128.1818181818182,8.363636363636363
Samba Balloon,0,0,7,44,9,79,8,105,9,137,9,142,9.0,137.0,10.0,110.0,10.0,123.0,0.0,0.0,71.0,877.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,159.45454545454547,12.909090909090908
Loco Bus,0,0,4,28,9,119,9,119,8,119,8,136,9.0,142.0,7.0,109.0,10.0,134.0,0.0,0.0,64.0,906.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,164.72727272727272,11.636363636363637
Dragon,0,0,6,112,16,320,16,320,16,320,16,320,16.0,320.0,16.0,320.0,16.0,286.0,0.0,0.0,118.0,2318.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,421.45454545454544,21.454545454545453
Comanche,0,0,5,118,9,212,9,208,10,240,10,239,10.0,240.0,10.0,237.0,11.0,216.0,0.0,0.0,74.0,1710.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,310.90909090909093,13.454545454545455
Ratón Loroco,0,0,36,122,82,282,82,293,82,283,82,287,82.0,281.0,82.0,306.0,82.0,297.0,0.0,0.0,610.0,2151.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,391.09090909090907,110.9090909090909
Remolino,0,0,30,146,61,320,61,295,61,310,61,341,60.0,349.0,61.0,322.0,56.0,291.0,0.0,0.0,451.0,2374.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,431.6363636363636,82.0
Rascacielos,0,0,9,144,9,154,10,180,10,180,10,180,10.0,180.0,10.0,180.0,10.0,180.0,0.0,0.0,78.0,1378.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,250.54545454545453,14.181818181818182
Tronco Splash,0,0,47,134,106,307,139,398,93,251,118,335,129.0,364.0,118.0,355.0,102.0,303.0,0.0,0.0,852.0,2447.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,444.90909090909093,154.9090909090909
Bumperazo,0,0,10,176,9,200,9,206,9,216,9,216,9.0,214.0,9.0,203.0,9.0,201.0,0.0,0.0,73.0,1632.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,296.72727272727275,13.272727272727273
Brincanguro,0,0,6,105,8,190,8,191,8,189,8,191,8.0,192.0,8.0,192.0,8.0,187.0,0.0,0.0,62.0,1437.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,261.27272727272725,11.272727272727273
Moto Bala,0,0,16,179,26,307,26,308,27,316,27,315,25.0,290.0,25.0,292.0,27.0,316.0,0.0,0.0,199.0,2323.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,422.3636363636364,36.18181818181818
Convoy,0,0,10,38,11,80,13,98,11,61,11,102,12.0,113.0,14.0,93.0,12.0,117.0,0.0,0.0,94.0,702.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,127.63636363636364,17.09090909090909
Bumpercitos,0,0,6,26,8,95,8,97,7,99,8,106,6.0,72.0,8.0,116.0,8.0,116.0,0.0,0.0,59.0,727.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,132.1818181818182,10.727272727272727
Bici Magica,0,0,7,52,11,97,12,131,12,103,10,98,11.0,117.0,12.0,129.0,12.0,130.0,0.0,0.0,87.0,857.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,155.8181818181818,15.818181818181818
Polo Norte,0,0,10,37,9,43,10,69,10,69,10,65,10.0,67.0,10.0,70.0,10.0,69.0,0.0,0.0,79.0,489.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,88.9090909090909,14.363636363636363
Sol De Mi Barrio,0,0,5,24,4,27,4,48,6,157,4,244,4.0,258.0,4.0,151.0,6.0,174.0,0.0,0.0,37.0,1083.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,196.9090909090909,6.7272727272727275
Tifón,0,0,7,109,9,132,8,126,9,143,9,142,9.0,144.0,9.0,143.0,9.0,142.0,0.0,0.0,69.0,1081.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,196.54545454545453,12.545454545454545
Carrusel,0,0,8,55,12,112,11,131,11,139,9,142,9.0,158.0,12.0,169.0,10.0,208.0,0.0,0.0,82.0,1114.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,202.54545454545453,14.909090909090908
Trencito,0,0,5,53,7,241,8,240,7,249,7,209,8.0,244.0,7.0,229.0,8.0,247.0,0.0,0.0,57.0,1712.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,311.27272727272725,10.363636363636363
El Revoloteo,0,0,8,185,8,186,8,184,8,187,8,187,8.0,188.0,8.0,189.0,8.0,189.0,0.0,0.0,64.0,1495.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,271.8181818181818,11.636363636363637
Guerra Pirata,0,0,2,9,6,73,8,74,11,160,11,203,9.0,175.0,3.0,40.0,4.0,33.0,0.0,0.0,54.0,767.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,139.45454545454547,9.818181818181818
Faro Saltarín,0,0,6,57,10,104,10,117,10,115,10,122,7.0,89.0,9.0,108.0,10.0,120.0,0.0,0.0,72.0,832.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,151.27272727272728,13.090909090909092
El Relámpago,0,0,13,69,13,108,30,270,30,270,30,269,23.0,201.0,25.0,221.0,27.0,233.0,0.0,0.0,191.0,1641.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,298.3636363636364,34.72727272727273
Casichoco,0,0,5,31,5,24,6,71,6,46,7,87,7.0,108.0,7.0,67.0,7.0,106.0,0.0,0.0,50.0,540.0,2024-12-25,True,Navidad,22.0,13.0,Heavy rain at times,0,98.18181818181819,9.090909090909092
