juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,25,6,94,6,98,6,103,6,104,6,102,6.0,102.0,6.0,100.0,6.0,74.0,0.0,0.0,53.0,802.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,145.8181818181818,9.636363636363637
Samba Balloon,7,73,10,172,8,136,9,122,8,151,9,127,8.0,132.0,8.0,110.0,10.0,149.0,0.0,0.0,77.0,1172.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,213.0909090909091,14.0
Loco Bus,9,60,11,152,11,174,11,205,10,156,10,148,11.0,178.0,13.0,204.0,10.0,116.0,0.0,0.0,96.0,1393.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,253.27272727272728,17.454545454545453
Dragon,10,172,17,325,17,328,17,331,17,326,17,329,17.0,328.0,17.0,334.0,17.0,313.0,0.0,0.0,146.0,2786.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,506.54545454545456,26.545454545454547
Comanche,7,143,10,238,11,262,11,263,11,264,11,264,11.0,263.0,11.0,264.0,11.0,264.0,0.0,0.0,94.0,2225.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,404.54545454545456,17.09090909090909
Ratón Loroco,41,143,88,293,89,325,90,321,90,302,90,322,90.0,335.0,90.0,319.0,90.0,324.0,0.0,0.0,758.0,2684.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,488.0,137.8181818181818
Remolino,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,0.0,0.0
Rascacielos,8,142,9,159,10,177,9,160,10,180,11,198,10.0,180.0,10.0,179.0,11.0,195.0,0.0,0.0,88.0,1570.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,285.45454545454544,16.0
Tronco Splash,82,261,108,286,144,469,144,447,144,479,144,406,144.0,447.0,144.0,402.0,144.0,372.0,0.0,0.0,1198.0,3569.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,648.9090909090909,217.8181818181818
Bumperazo,4,10,7,176,8,203,8,206,8,219,8,211,8.0,205.0,8.0,206.0,8.0,209.0,0.0,0.0,67.0,1645.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,299.09090909090907,12.181818181818182
Brincanguro,7,143,8,190,8,191,8,190,8,189,8,189,8.0,187.0,8.0,189.0,8.0,188.0,0.0,0.0,71.0,1656.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,301.09090909090907,12.909090909090908
Moto Bala,19,222,25,295,25,297,24,285,25,296,25,296,25.0,298.0,25.0,298.0,24.0,280.0,0.0,0.0,217.0,2567.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,466.72727272727275,39.45454545454545
Convoy,13,72,17,123,15,117,15,129,13,173,13,150,14.0,161.0,14.0,161.0,14.0,116.0,0.0,0.0,128.0,1202.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,218.54545454545453,23.272727272727273
Bumpercitos,8,41,7,82,7,90,7,99,7,90,8,104,8.0,108.0,8.0,107.0,8.0,104.0,0.0,0.0,68.0,825.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,150.0,12.363636363636363
Bici Magica,9,87,10,115,11,131,12,136,12,138,12,138,12.0,133.0,12.0,135.0,11.0,115.0,0.0,0.0,101.0,1128.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,205.0909090909091,18.363636363636363
Polo Norte,10,52,10,73,11,79,10,82,10,70,10,69,10.0,68.0,10.0,67.0,10.0,68.0,0.0,0.0,91.0,628.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,114.18181818181819,16.545454545454547
Sol De Mi Barrio,3,19,6,94,4,227,4,245,4,244,4,285,4.0,296.0,4.0,306.0,7.0,197.0,0.0,0.0,40.0,1913.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,347.8181818181818,7.2727272727272725
Tifón,8,121,8,128,9,144,9,144,10,159,8,128,8.0,128.0,8.0,128.0,8.0,128.0,0.0,0.0,76.0,1208.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,219.63636363636363,13.818181818181818
Carrusel,10,92,10,220,11,213,10,279,10,201,10,262,10.0,319.0,10.0,250.0,9.0,211.0,0.0,0.0,90.0,2047.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,372.1818181818182,16.363636363636363
Trencito,6,207,7,283,7,277,7,288,7,278,7,280,7.0,289.0,7.0,280.0,6.0,241.0,0.0,0.0,61.0,2423.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,440.54545454545456,11.090909090909092
El Revoloteo,9,182,9,212,9,216,9,216,9,216,9,216,9.0,216.0,9.0,215.0,9.0,216.0,0.0,0.0,81.0,1905.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,346.3636363636364,14.727272727272727
Guerra Pirata,5,58,8,179,8,179,8,178,8,175,8,184,8.0,183.0,8.0,181.0,8.0,150.0,0.0,0.0,69.0,1467.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,266.72727272727275,12.545454545454545
Faro Saltarín,8,78,12,139,12,142,12,139,12,140,12,143,12.0,140.0,12.0,142.0,12.0,145.0,0.0,0.0,104.0,1208.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,219.63636363636363,18.90909090909091
El Relámpago,19,161,31,277,35,314,32,288,30,270,31,279,30.0,266.0,31.0,276.0,30.0,270.0,0.0,0.0,269.0,2401.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,436.54545454545456,48.90909090909091
Casichoco,4,55,7,148,7,141,8,147,8,131,6,91,6.0,141.0,7.0,131.0,7.0,93.0,0.0,0.0,60.0,1078.0,2024-04-21,False,Ninguno,28.0,17.0,Heavy rain at times,0,196.0,10.909090909090908
