juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,43,6,94,6,98,6,108,6,102,6,111,6.0,101.0,6.0,82.0,0.0,0.0,0.0,0.0,48.0,739.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,134.36363636363637,8.727272727272727
Samba Balloon,6,20,5,24,8,87,9,78,8,69,8,104,8.0,87.0,9.0,88.0,0.0,0.0,0.0,0.0,61.0,557.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,101.27272727272727,11.090909090909092
Loco Bus,5,40,10,82,11,140,10,166,12,257,11,225,9.0,182.0,9.0,149.0,0.0,0.0,0.0,0.0,77.0,1241.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,225.63636363636363,14.0
Dragon,10,174,17,335,17,340,17,334,17,328,17,333,17.0,340.0,17.0,335.0,0.0,0.0,0.0,0.0,129.0,2519.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,458.0,23.454545454545453
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,0.0,0.0
Ratón Loroco,20,67,82,315,82,308,82,316,82,301,83,322,82.0,322.0,82.0,322.0,0.0,0.0,0.0,0.0,595.0,2273.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,413.27272727272725,108.18181818181819
Remolino,10,56,56,313,63,323,65,340,63,344,62,353,63.0,330.0,62.0,348.0,0.0,0.0,0.0,0.0,444.0,2407.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,437.6363636363636,80.72727272727273
Rascacielos,3,47,8,138,10,179,9,161,7,123,8,144,9.0,160.0,9.0,161.0,0.0,0.0,0.0,0.0,63.0,1113.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,202.36363636363637,11.454545454545455
Tronco Splash,34,96,108,300,106,269,108,353,108,347,108,415,108.0,348.0,108.0,330.0,0.0,0.0,0.0,0.0,788.0,2458.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,446.90909090909093,143.27272727272728
Bumperazo,3,18,8,166,8,211,8,192,7,181,8,202,8.0,202.0,7.0,180.0,0.0,0.0,0.0,0.0,57.0,1352.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,245.8181818181818,10.363636363636363
Brincanguro,5,78,7,156,7,165,7,162,7,167,7,161,7.0,165.0,8.0,192.0,0.0,0.0,0.0,0.0,55.0,1246.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,226.54545454545453,10.0
Moto Bala,15,156,17,201,17,202,17,201,17,200,17,201,17.0,202.0,17.0,200.0,0.0,0.0,0.0,0.0,134.0,1563.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,284.1818181818182,24.363636363636363
Convoy,4,10,14,48,14,107,13,78,11,78,11,47,10.0,43.0,9.0,49.0,0.0,0.0,0.0,0.0,86.0,460.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,83.63636363636364,15.636363636363637
Bumpercitos,6,16,8,63,9,108,8,97,9,116,9,106,9.0,100.0,9.0,113.0,0.0,0.0,0.0,0.0,67.0,719.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,130.72727272727272,12.181818181818182
Bici Magica,3,13,8,61,11,122,12,133,11,100,11,116,9.0,106.0,12.0,121.0,0.0,0.0,0.0,0.0,77.0,772.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,140.36363636363637,14.0
Polo Norte,7,22,7,47,9,74,11,85,9,61,7,48,10.0,73.0,9.0,58.0,0.0,0.0,0.0,0.0,69.0,468.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,85.0909090909091,12.545454545454545
Sol De Mi Barrio,0,0,5,40,6,102,6,192,6,211,6,194,6.0,196.0,7.0,257.0,0.0,0.0,0.0,0.0,42.0,1192.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,216.72727272727272,7.636363636363637
Tifón,7,93,9,141,10,156,10,160,9,141,10,158,10.0,157.0,10.0,156.0,0.0,0.0,0.0,0.0,75.0,1162.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,211.27272727272728,13.636363636363637
Carrusel,3,13,7,58,11,156,12,151,12,73,11,155,11.0,130.0,10.0,230.0,0.0,0.0,0.0,0.0,77.0,966.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,175.63636363636363,14.0
Trencito,3,71,7,155,7,255,7,250,7,258,7,262,7.0,242.0,7.0,244.0,0.0,0.0,0.0,0.0,52.0,1737.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,315.8181818181818,9.454545454545455
El Revoloteo,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,0.0,0.0
Guerra Pirata,5,22,7,61,8,142,8,147,8,130,8,138,8.0,106.0,8.0,129.0,0.0,0.0,0.0,0.0,60.0,875.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,159.0909090909091,10.909090909090908
Faro Saltarín,7,59,10,107,10,111,10,108,10,120,10,115,10.0,108.0,10.0,109.0,0.0,0.0,0.0,0.0,77.0,837.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,152.1818181818182,14.0
El Relámpago,6,37,32,284,30,270,35,306,34,296,35,308,35.0,312.0,35.0,312.0,0.0,0.0,0.0,0.0,242.0,2125.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,386.3636363636364,44.0
Casichoco,3,20,5,45,6,71,11,150,6,61,7,78,7.0,98.0,7.0,87.0,0.0,0.0,0.0,0.0,52.0,610.0,2024-01-05,False,Ninguno,26.0,13.0,Partly cloudy,0,110.9090909090909,9.454545454545455
