juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,50,6,127,6,119,6,119,6,107,6,105,6.0,67.0,6.0,30.0,0.0,0.0,0.0,0.0,48.0,724.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,131.63636363636363,8.727272727272727
Samba Balloon,4,21,9,143,11,130,12,144,10,95,12,105,10.0,92.0,8.0,92.0,0.0,0.0,0.0,0.0,76.0,822.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,149.45454545454547,13.818181818181818
Loco Bus,3,21,0,0,2,25,10,168,9,129,10,147,9.0,100.0,7.0,88.0,0.0,0.0,0.0,0.0,50.0,678.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,123.27272727272727,9.090909090909092
Dragon,8,136,9,158,16,300,16,320,16,313,16,320,17.0,340.0,17.0,329.0,0.0,0.0,0.0,0.0,115.0,2216.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,402.90909090909093,20.90909090909091
Comanche,10,228,12,285,12,286,12,287,5,118,0,0,10.0,237.0,4.0,96.0,0.0,0.0,0.0,0.0,65.0,1537.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,279.45454545454544,11.818181818181818
Ratón Loroco,56,192,82,313,83,318,83,303,76,280,82,281,82.0,304.0,61.0,205.0,0.0,0.0,0.0,0.0,605.0,2196.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,399.27272727272725,110.0
Remolino,36,194,72,413,72,410,72,401,72,406,72,415,72.0,352.0,72.0,383.0,0.0,0.0,0.0,0.0,540.0,2974.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,540.7272727272727,98.18181818181819
Rascacielos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,0.0,0.0
Tronco Splash,92,281,140,466,144,453,144,436,144,429,144,451,144.0,434.0,93.0,256.0,0.0,0.0,0.0,0.0,1045.0,3206.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,582.9090909090909,190.0
Bumperazo,9,189,9,231,9,232,9,237,9,236,9,238,10.0,234.0,11.0,266.0,0.0,0.0,0.0,0.0,75.0,1863.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,338.72727272727275,13.636363636363637
Brincanguro,5,98,8,190,8,191,8,190,8,187,8,189,8.0,190.0,8.0,188.0,0.0,0.0,0.0,0.0,61.0,1423.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,258.72727272727275,11.090909090909092
Moto Bala,15,173,19,228,19,227,19,228,18,211,20,238,20.0,239.0,20.0,236.0,0.0,0.0,0.0,0.0,150.0,1780.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,323.6363636363636,27.272727272727273
Convoy,5,21,12,68,10,50,15,98,11,43,10,39,14.0,70.0,11.0,60.0,0.0,0.0,0.0,0.0,88.0,449.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,81.63636363636364,16.0
Bumpercitos,5,66,8,72,6,46,6,96,6,59,5,77,8.0,117.0,5.0,62.0,0.0,0.0,0.0,0.0,49.0,595.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,108.18181818181819,8.909090909090908
Bici Magica,9,72,11,96,13,127,12,129,10,108,12,135,10.0,83.0,10.0,42.0,0.0,0.0,0.0,0.0,87.0,792.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,144.0,15.818181818181818
Polo Norte,11,62,9,67,10,50,10,87,9,54,10,66,10.0,79.0,9.0,51.0,0.0,0.0,0.0,0.0,78.0,516.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,93.81818181818181,14.181818181818182
Sol De Mi Barrio,0,0,3,32,5,159,6,229,2,35,1,20,8.0,131.0,8.0,76.0,0.0,0.0,0.0,0.0,33.0,682.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,124.0,6.0
Tifón,9,141,8,124,9,140,8,123,9,141,9,142,9.0,141.0,9.0,143.0,0.0,0.0,0.0,0.0,70.0,1095.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,199.0909090909091,12.727272727272727
Carrusel,8,62,12,99,10,159,5,47,11,71,12,154,12.0,123.0,10.0,42.0,0.0,0.0,0.0,0.0,80.0,757.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,137.63636363636363,14.545454545454545
Trencito,6,42,6,192,6,250,7,244,7,255,7,270,8.0,253.0,7.0,117.0,0.0,0.0,0.0,0.0,54.0,1623.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,295.09090909090907,9.818181818181818
El Revoloteo,5,99,8,184,8,191,9,212,8,183,8,185,8.0,189.0,8.0,180.0,0.0,0.0,0.0,0.0,62.0,1423.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,258.72727272727275,11.272727272727273
Guerra Pirata,4,49,8,178,8,176,8,169,8,157,8,174,8.0,143.0,8.0,102.0,0.0,0.0,0.0,0.0,60.0,1148.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,208.72727272727272,10.909090909090908
Faro Saltarín,12,119,12,148,11,146,12,162,12,182,12,175,12.0,163.0,12.0,122.0,0.0,0.0,0.0,0.0,95.0,1217.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,221.27272727272728,17.272727272727273
El Relámpago,20,176,30,269,30,270,30,270,24,215,30,270,30.0,270.0,25.0,217.0,0.0,0.0,0.0,0.0,219.0,1957.0,2024-07-25,False,Ninguno,24.0,15.0,Moderate or heavy rain shower,0,355.8181818181818,39.81818181818182
