juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,71,6,107,5,87,6,96,6,105,6,102,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,583.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,106.0,6.181818181818182
Samba Balloon,6,62,9,157,8,154,7,86,9,112,8,100,6.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,757.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,137.63636363636363,9.636363636363637
Loco Bus,5,51,0,0,8,144,8,124,8,113,8,135,7.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,660.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,120.0,8.0
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,0.0,0.0
Comanche,0,0,0,0,4,86,0,0,0,0,0,0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,148.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,26.90909090909091,1.2727272727272727
Ratón Loroco,36,142,0,0,82,303,82,300,82,305,82,311,72.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,1632.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,296.72727272727275,79.27272727272727
Remolino,30,145,46,270,56,297,60,322,56,295,56,289,56.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1934.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,351.6363636363636,65.45454545454545
Rascacielos,8,143,10,179,10,179,10,178,10,176,10,176,7.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1146.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,208.36363636363637,11.818181818181818
Tronco Splash,76,205,125,399,108,367,123,394,139,442,124,436,90.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,2523.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,458.72727272727275,142.72727272727272
Bumperazo,7,101,8,194,8,197,8,215,8,209,8,205,7.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1304.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,237.0909090909091,9.818181818181818
Brincanguro,0,0,7,169,8,190,8,192,8,192,8,191,5.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1054.0,2024-10-03,False,Ninguno,20.0,16.0,Moderate rain at times,0,191.63636363636363,8.0
