juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,30,7,69,6,87,6,81,6,71,7,60,6.0,76.0,6.0,68.0,0.0,0.0,6.0,55.0,80.0,970.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,142.45454545454547,12.363636363636363
Samba Balloon,7,28,7,51,6,88,6,67,8,104,7,66,8.0,75.0,9.0,93.0,0.0,0.0,6.0,63.0,93.0,972.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,146.0909090909091,14.272727272727273
Loco Bus,7,24,9,61,10,119,11,141,6,39,8,106,9.0,115.0,10.0,120.0,0.0,0.0,8.0,54.0,109.0,1099.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,170.72727272727272,17.0
Dragon,9,105,16,320,16,320,16,320,16,320,16,285,16.0,320.0,16.0,276.0,0.0,0.0,11.0,95.0,191.0,3459.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,529.0909090909091,29.363636363636363
Comanche,3,33,9,208,9,213,10,235,9,208,11,251,11.0,258.0,11.0,244.0,0.0,0.0,8.0,156.0,116.0,2612.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,401.6363636363636,17.90909090909091
Ratón Loroco,46,145,82,297,82,264,82,292,82,269,82,311,82.0,303.0,108.0,358.0,0.0,0.0,66.0,195.0,1000.0,3415.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,531.7272727272727,155.63636363636363
Remolino,51,200,61,331,63,349,65,358,66,371,60,344,62.0,338.0,66.0,389.0,0.0,0.0,36.0,205.0,794.0,4421.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,664.1818181818181,120.36363636363636
Rascacielos,6,77,10,139,10,140,10,140,10,139,10,140,10.0,140.0,8.0,112.0,0.0,0.0,9.0,125.0,126.0,1753.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,264.09090909090907,19.0
Tronco Splash,28,75,85,232,108,301,108,285,118,324,125,102,120.0,344.0,108.0,263.0,0.0,0.0,34.0,86.0,1176.0,2909.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,447.3636363636364,182.72727272727272
Bumperazo,7,34,8,162,8,203,8,192,8,201,8,189,8.0,189.0,8.0,187.0,0.0,0.0,8.0,153.0,105.0,2350.0,2024-11-23,False,Ninguno,19.0,11.0,Overcast,0,350.90909090909093,16.0
