juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,2,14,6,42,6,49,6,68,6,85,6,58,7.0,49.0,7.0,85.0,0.0,0.0,0.0,0.0,46.0,450.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,81.81818181818181,8.363636363636363
Samba Balloon,3,6,8,58,9,88,8,77,6,74,8,66,5.0,43.0,4.0,25.0,0.0,0.0,0.0,0.0,51.0,437.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,79.45454545454545,9.272727272727273
Loco Bus,5,18,10,44,10,100,7,89,9,83,10,89,10.0,58.0,10.0,74.0,0.0,0.0,0.0,0.0,71.0,555.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,100.9090909090909,12.909090909090908
Dragon,8,68,16,189,16,273,16,264,16,297,16,314,16.0,306.0,16.0,207.0,0.0,0.0,0.0,0.0,120.0,1918.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,348.72727272727275,21.818181818181817
Comanche,4,41,10,194,10,226,12,271,12,285,12,254,12.0,284.0,11.0,242.0,0.0,0.0,0.0,0.0,83.0,1797.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,326.72727272727275,15.090909090909092
Ratón Loroco,17,48,82,293,72,243,82,298,82,296,77,264,92.0,303.0,82.0,307.0,0.0,0.0,0.0,0.0,586.0,2052.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,373.09090909090907,106.54545454545455
Remolino,20,98,56,255,66,373,72,352,62,305,60,329,66.0,386.0,56.0,279.0,0.0,0.0,0.0,0.0,458.0,2377.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,432.1818181818182,83.27272727272727
Rascacielos,5,47,11,135,11,143,11,140,8,103,7,84,12.0,144.0,12.0,144.0,0.0,0.0,0.0,0.0,77.0,940.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,170.9090909090909,14.0
Tronco Splash,20,55,72,215,103,288,130,352,128,378,131,363,108.0,332.0,118.0,317.0,0.0,0.0,0.0,0.0,810.0,2300.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,418.1818181818182,147.27272727272728
Bumperazo,3,12,8,138,8,201,8,202,8,208,8,198,8.0,205.0,8.0,201.0,0.0,0.0,0.0,0.0,59.0,1365.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,248.1818181818182,10.727272727272727
Brincanguro,6,61,8,164,8,189,6,141,8,191,8,192,7.0,190.0,8.0,188.0,0.0,0.0,0.0,0.0,59.0,1316.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,239.27272727272728,10.727272727272727
Moto Bala,16,175,30,356,30,357,30,347,30,358,30,358,30.0,356.0,30.0,355.0,0.0,0.0,0.0,0.0,226.0,2662.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,484.0,41.09090909090909
Convoy,6,13,10,36,14,79,12,44,15,85,15,62,16.0,73.0,18.0,57.0,0.0,0.0,0.0,0.0,106.0,449.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,81.63636363636364,19.272727272727273
Bumpercitos,3,5,7,42,8,56,8,60,8,68,8,78,8.0,99.0,9.0,121.0,0.0,0.0,0.0,0.0,59.0,529.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,96.18181818181819,10.727272727272727
Bici Magica,1,2,8,47,12,96,8,64,10,61,9,80,10.0,60.0,10.0,87.0,0.0,0.0,0.0,0.0,68.0,497.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,90.36363636363636,12.363636363636363
Polo Norte,4,10,9,32,11,75,8,49,11,44,11,74,11.0,78.0,11.0,80.0,0.0,0.0,0.0,0.0,76.0,442.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,80.36363636363636,13.818181818181818
Sol De Mi Barrio,0,0,6,47,5,46,4,67,4,132,4,158,4.0,156.0,8.0,175.0,0.0,0.0,0.0,0.0,35.0,781.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,142.0,6.363636363636363
Tifón,5,58,6,91,8,128,9,143,9,137,9,141,9.0,143.0,8.0,126.0,0.0,0.0,0.0,0.0,63.0,967.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,175.8181818181818,11.454545454545455
Carrusel,5,18,11,134,11,89,10,87,10,80,12,119,12.0,147.0,12.0,161.0,0.0,0.0,0.0,0.0,83.0,835.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,151.8181818181818,15.090909090909092
Trencito,3,13,7,171,7,281,7,272,7,269,6,202,8.0,225.0,8.0,212.0,0.0,0.0,0.0,0.0,53.0,1645.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,299.09090909090907,9.636363636363637
El Revoloteo,7,50,7,157,8,183,8,155,8,177,8,182,8.0,152.0,8.0,176.0,0.0,0.0,0.0,0.0,62.0,1232.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,224.0,11.272727272727273
Guerra Pirata,4,21,7,65,10,113,9,176,9,158,9,131,9.0,114.0,6.0,49.0,0.0,0.0,0.0,0.0,63.0,827.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,150.36363636363637,11.454545454545455
Faro Saltarín,7,36,11,114,11,121,9,102,10,124,10,114,11.0,110.0,12.0,104.0,0.0,0.0,0.0,0.0,81.0,825.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,150.0,14.727272727272727
El Relámpago,8,61,20,170,20,174,23,201,20,175,30,255,25.0,213.0,28.0,240.0,0.0,0.0,0.0,0.0,174.0,1489.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,270.72727272727275,31.636363636363637
Casichoco,2,5,6,68,8,107,8,43,6,36,10,82,9.0,50.0,7.0,71.0,0.0,0.0,0.0,0.0,56.0,462.0,2024-11-29,False,Ninguno,23.0,13.0,Partly cloudy,0,84.0,10.181818181818182
