juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,18,6,60,6,96,6,45,6,68,6,57,6.0,57.0,6.0,42.0,0.0,0.0,0.0,0.0,48.0,443.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,80.54545454545455,8.727272727272727
Samba Balloon,3,7,7,73,8,88,8,39,8,38,7,26,5.0,27.0,6.0,21.0,0.0,0.0,0.0,0.0,52.0,319.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,58.0,9.454545454545455
Loco Bus,0,0,9,72,9,65,13,103,8,54,8,45,5.0,21.0,4.0,13.0,0.0,0.0,0.0,0.0,56.0,373.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,67.81818181818181,10.181818181818182
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,0.0,0.0
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,16,54,72,231,72,266,72,229,72,225,72,257,72.0,265.0,72.0,221.0,0.0,0.0,0.0,0.0,520.0,1748.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,317.8181818181818,94.54545454545455
Remolino,20,97,56,297,56,276,58,264,56,271,46,222,52.0,296.0,52.0,186.0,0.0,0.0,0.0,0.0,396.0,1909.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,347.09090909090907,72.0
Rascacielos,3,24,10,175,10,176,6,98,7,98,7,124,8.0,104.0,2.0,28.0,0.0,0.0,0.0,0.0,53.0,827.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,150.36363636363637,9.636363636363637
Tronco Splash,20,66,92,287,108,306,95,220,94,239,97,256,83.0,252.0,92.0,257.0,0.0,0.0,0.0,0.0,681.0,1883.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,342.3636363636364,123.81818181818181
Bumperazo,2,8,6,140,7,179,8,190,7,175,8,201,8.0,203.0,7.0,169.0,0.0,0.0,0.0,0.0,53.0,1265.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,230.0,9.636363636363637
Brincanguro,5,52,6,121,7,151,7,109,7,117,8,150,8.0,74.0,8.0,131.0,0.0,0.0,0.0,0.0,56.0,905.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,164.54545454545453,10.181818181818182
Moto Bala,10,106,17,203,17,203,17,201,17,203,17,203,17.0,203.0,17.0,203.0,0.0,0.0,0.0,0.0,129.0,1525.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,277.27272727272725,23.454545454545453
Convoy,3,38,4,12,8,17,10,30,10,33,7,43,9.0,35.0,11.0,45.0,0.0,0.0,0.0,0.0,62.0,253.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,46.0,11.272727272727273
Bumpercitos,3,36,5,20,7,38,10,42,7,54,7,70,7.0,49.0,8.0,80.0,0.0,0.0,0.0,0.0,54.0,389.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,70.72727272727273,9.818181818181818
Bici Magica,6,72,7,41,8,45,6,27,9,41,9,60,6.0,22.0,9.0,50.0,0.0,0.0,0.0,0.0,60.0,358.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,65.0909090909091,10.909090909090908
Polo Norte,3,26,9,59,10,36,8,42,9,27,10,43,8.0,26.0,8.0,27.0,0.0,0.0,0.0,0.0,65.0,286.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,52.0,11.818181818181818
Sol De Mi Barrio,0,0,4,13,7,57,6,62,7,133,7,62,8.0,73.0,7.0,44.0,0.0,0.0,0.0,0.0,46.0,444.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,80.72727272727273,8.363636363636363
Tifón,7,111,9,139,9,143,6,77,6,72,9,141,9.0,132.0,10.0,151.0,0.0,0.0,0.0,0.0,65.0,966.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,175.63636363636363,11.818181818181818
Carrusel,4,37,7,36,8,33,13,106,10,99,10,86,12.0,50.0,12.0,80.0,0.0,0.0,0.0,0.0,76.0,527.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,95.81818181818181,13.818181818181818
Trencito,0,0,7,63,8,175,8,137,6,159,7,118,8.0,172.0,8.0,155.0,0.0,0.0,0.0,0.0,52.0,979.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,178.0,9.454545454545455
El Revoloteo,3,28,6,116,9,158,9,211,9,111,9,44,8.0,80.0,9.0,164.0,0.0,0.0,0.0,0.0,62.0,912.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,165.8181818181818,11.272727272727273
Guerra Pirata,1,24,6,69,4,72,6,88,7,55,8,88,5.0,44.0,8.0,66.0,0.0,0.0,0.0,0.0,45.0,506.0,2024-02-15,False,Ninguno,28.0,14.0,Patchy rain possible,0,92.0,8.181818181818182
