juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,42,6,71,6,97,6,102,3,30,6,75,6.0,98.0,6.0,95.0,6.0,49.0,0.0,0.0,50.0,659.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,119.81818181818181,9.090909090909092
Samba Balloon,8,31,12,76,11,78,9,115,9,96,7,53,10.0,97.0,11.0,107.0,7.0,44.0,0.0,0.0,84.0,697.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,126.72727272727273,15.272727272727273
Loco Bus,5,31,11,49,8,107,9,75,10,111,10,94,9.0,65.0,8.0,64.0,11.0,74.0,0.0,0.0,81.0,670.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,121.81818181818181,14.727272727272727
Dragon,7,79,11,195,13,248,13,255,14,280,13,212,12.0,211.0,11.0,199.0,12.0,200.0,0.0,0.0,106.0,1879.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,341.6363636363636,19.272727272727273
Comanche,0,0,0,0,12,143,12,284,12,286,12,281,12.0,244.0,12.0,193.0,12.0,188.0,0.0,0.0,84.0,1619.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,294.3636363636364,15.272727272727273
Ratón Loroco,36,130,72,268,80,298,82,310,80,305,77,296,78.0,302.0,77.0,299.0,72.0,279.0,0.0,0.0,654.0,2487.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,452.1818181818182,118.9090909090909
Remolino,15,56,66,307,58,329,72,403,72,397,72,394,72.0,406.0,72.0,399.0,56.0,247.0,0.0,0.0,555.0,2938.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,534.1818181818181,100.9090909090909
Rascacielos,7,110,9,136,10,163,10,167,10,166,6,97,10.0,151.0,8.0,130.0,7.0,101.0,0.0,0.0,77.0,1221.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,222.0,14.0
Tronco Splash,11,33,88,268,97,280,144,402,144,363,144,464,144.0,516.0,144.0,450.0,108.0,352.0,0.0,0.0,1024.0,3128.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,568.7272727272727,186.1818181818182
Bumperazo,3,27,7,132,7,169,7,166,7,173,7,166,7.0,167.0,7.0,171.0,7.0,166.0,0.0,0.0,59.0,1337.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,243.0909090909091,10.727272727272727
Brincanguro,6,114,8,170,8,168,8,167,8,168,8,168,8.0,169.0,8.0,171.0,6.0,120.0,0.0,0.0,68.0,1415.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,257.27272727272725,12.363636363636363
Moto Bala,20,219,24,278,25,294,25,295,25,295,25,296,25.0,299.0,25.0,292.0,24.0,283.0,0.0,0.0,218.0,2551.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,463.8181818181818,39.63636363636363
Convoy,11,28,13,67,13,89,11,58,12,65,12,60,13.0,67.0,14.0,95.0,14.0,71.0,0.0,0.0,113.0,600.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,109.0909090909091,20.545454545454547
Bumpercitos,4,28,8,51,6,61,6,75,6,74,6,55,7.0,95.0,6.0,85.0,6.0,68.0,0.0,0.0,55.0,592.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,107.63636363636364,10.0
Bici Magica,8,64,10,90,10,116,10,84,10,87,10,108,10.0,114.0,10.0,104.0,12.0,109.0,0.0,0.0,90.0,876.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,159.27272727272728,16.363636363636363
Polo Norte,7,20,7,43,10,59,10,71,9,60,8,50,6.0,24.0,9.0,43.0,10.0,60.0,0.0,0.0,76.0,430.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,78.18181818181819,13.818181818181818
Sol De Mi Barrio,3,15,6,67,5,117,6,149,5,234,3,183,4.0,159.0,5.0,148.0,8.0,95.0,0.0,0.0,45.0,1167.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,212.1818181818182,8.181818181818182
Tifón,6,82,9,137,1,15,0,0,0,0,7,96,9.0,144.0,8.0,128.0,8.0,144.0,0.0,0.0,48.0,746.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,135.63636363636363,8.727272727272727
Carrusel,8,30,10,108,9,118,10,133,13,89,12,117,16.0,146.0,13.0,173.0,14.0,190.0,0.0,0.0,105.0,1104.0,2024-06-23,False,Ninguno,23.0,16.0,Moderate or heavy rain shower,0,200.72727272727272,19.09090909090909
