juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,88,6,101,6,98,6,74,6,97,6,115,6.0,84.0,6.0,51.0,0.0,0.0,0.0,0.0,48.0,708.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,128.72727272727272,8.727272727272727
Samba Balloon,9,96,9,146,9,150,9,78,9,128,9,119,9.0,88.0,8.0,25.0,0.0,0.0,0.0,0.0,71.0,830.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,150.9090909090909,12.909090909090908
Loco Bus,9,124,13,242,11,172,10,127,12,168,13,231,7.0,113.0,6.0,60.0,0.0,0.0,0.0,0.0,81.0,1237.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,224.9090909090909,14.727272727272727
Dragon,17,324,17,325,17,327,17,321,17,327,17,325,17.0,323.0,17.0,205.0,0.0,0.0,0.0,0.0,136.0,2477.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,450.3636363636364,24.727272727272727
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,0.0,0.0
Ratón Loroco,72,259,72,263,72,259,72,256,72,269,72,267,72.0,232.0,72.0,262.0,0.0,0.0,0.0,0.0,576.0,2067.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,375.8181818181818,104.72727272727273
Remolino,67,348,72,402,72,368,66,333,66,365,66,367,66.0,339.0,62.0,320.0,0.0,0.0,0.0,0.0,537.0,2842.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,516.7272727272727,97.63636363636364
Rascacielos,12,216,10,178,12,215,12,216,12,216,12,198,10.0,178.0,10.0,180.0,0.0,0.0,0.0,0.0,90.0,1597.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,290.3636363636364,16.363636363636363
Tronco Splash,83,258,108,335,108,355,108,327,108,327,108,343,108.0,345.0,108.0,301.0,0.0,0.0,0.0,0.0,839.0,2591.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,471.09090909090907,152.54545454545453
Bumperazo,6,161,6,150,6,165,7,193,8,196,8,212,9.0,191.0,8.0,197.0,0.0,0.0,0.0,0.0,58.0,1465.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,266.3636363636364,10.545454545454545
Brincanguro,7,157,8,188,7,162,8,186,8,174,2,40,6.0,131.0,8.0,172.0,0.0,0.0,0.0,0.0,54.0,1210.0,2024-03-15,False,Ninguno,30.0,16.0,Patchy rain possible,0,220.0,9.818181818181818
