juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,4,75,6,126,6,97,6,97,6,94,6,121,6.0,111.0,6.0,75.0,0.0,0.0,0.0,0.0,46.0,796.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,144.72727272727272,8.363636363636363
Samba Balloon,9,173,8,154,8,141,8,123,9,193,9,162,9.0,175.0,9.0,115.0,0.0,0.0,0.0,0.0,69.0,1236.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,224.72727272727272,12.545454545454545
Loco Bus,6,98,9,188,7,160,9,145,8,142,8,161,8.0,160.0,9.0,97.0,0.0,0.0,0.0,0.0,64.0,1151.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,209.27272727272728,11.636363636363637
Dragon,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,0.0,0.0
Comanche,6,129,8,191,8,189,8,190,9,213,8,189,8.0,190.0,8.0,189.0,0.0,0.0,0.0,0.0,63.0,1480.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,269.09090909090907,11.454545454545455
Ratón Loroco,56,203,82,307,82,292,82,295,82,300,82,303,82.0,280.0,82.0,309.0,0.0,0.0,0.0,0.0,630.0,2289.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,416.1818181818182,114.54545454545455
Remolino,61,351,61,350,61,337,56,296,56,304,53,300,61.0,351.0,56.0,305.0,0.0,0.0,0.0,0.0,465.0,2594.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,471.6363636363636,84.54545454545455
Rascacielos,9,160,10,180,10,180,10,179,10,177,10,180,10.0,179.0,10.0,177.0,0.0,0.0,0.0,0.0,79.0,1412.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,256.72727272727275,14.363636363636363
Tronco Splash,87,304,139,479,144,484,138,451,138,464,136,446,136.0,420.0,139.0,442.0,0.0,0.0,0.0,0.0,1057.0,3490.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,634.5454545454545,192.1818181818182
Bumperazo,5,140,8,230,8,210,8,229,8,222,8,221,8.0,217.0,8.0,204.0,0.0,0.0,0.0,0.0,61.0,1673.0,2024-10-04,False,Ninguno,22.0,16.0,Heavy rain at times,0,304.1818181818182,11.090909090909092
