juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,15,5,41,6,94,6,76,6,86,6,87,6.0,78.0,6.0,75.0,6.0,49.0,6.0,54.0,58.0,655.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,119.0909090909091,10.545454545454545
Samba Balloon,7,35,7,75,8,83,8,117,9,97,8,101,8.0,99.0,8.0,88.0,7.0,65.0,7.0,54.0,77.0,814.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,148.0,14.0
Loco Bus,6,25,12,122,10,145,11,137,12,152,10,114,13.0,135.0,11.0,104.0,12.0,130.0,4.0,40.0,101.0,1104.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,200.72727272727272,18.363636363636363
Dragon,14,189,17,317,17,319,17,311,17,293,17,319,17.0,306.0,17.0,315.0,17.0,293.0,13.0,105.0,163.0,2767.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,503.09090909090907,29.636363636363637
Comanche,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,0.0,0.0
Ratón Loroco,30,101,87,296,86,310,86,310,88,310,87,306,88.0,320.0,87.0,313.0,87.0,326.0,89.0,312.0,815.0,2904.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,528.0,148.1818181818182
Remolino,30,167,58,280,64,341,66,350,72,370,64,328,66.0,369.0,56.0,296.0,62.0,338.0,62.0,311.0,600.0,3150.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,572.7272727272727,109.0909090909091
Rascacielos,5,65,12,213,10,178,10,180,11,198,10,180,9.0,162.0,10.0,180.0,10.0,176.0,10.0,177.0,97.0,1709.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,310.72727272727275,17.636363636363637
Tronco Splash,46,127,108,286,108,299,137,372,127,369,141,429,144.0,387.0,138.0,423.0,82.0,267.0,66.0,177.0,1097.0,3136.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,570.1818181818181,199.45454545454547
Bumperazo,3,21,8,111,7,167,7,175,7,185,7,196,6.0,146.0,6.0,148.0,7.0,149.0,8.0,190.0,66.0,1488.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,270.54545454545456,12.0
Brincanguro,6,101,8,184,8,179,8,179,8,186,8,183,2.0,39.0,0.0,0.0,0.0,0.0,5.0,99.0,53.0,1150.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,209.0909090909091,9.636363636363637
Moto Bala,15,179,17,201,17,203,17,201,17,203,17,204,17.0,201.0,17.0,202.0,17.0,203.0,15.0,178.0,166.0,1975.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,359.09090909090907,30.181818181818183
Convoy,4,31,4,14,6,12,13,61,14,70,11,50,12.0,96.0,11.0,93.0,15.0,107.0,11.0,68.0,101.0,602.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,109.45454545454545,18.363636363636363
Bumpercitos,7,31,8,83,8,104,10,135,7,74,9,115,9.0,116.0,10.0,125.0,10.0,120.0,10.0,123.0,88.0,1026.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,186.54545454545453,16.0
Bici Magica,7,53,10,97,10,109,10,117,12,98,12,105,11.0,110.0,12.0,123.0,11.0,108.0,11.0,62.0,106.0,982.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,178.54545454545453,19.272727272727273
Polo Norte,8,45,9,66,10,78,10,75,11,70,11,77,11.0,79.0,12.0,82.0,12.0,77.0,11.0,59.0,105.0,708.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,128.72727272727272,19.09090909090909
Sol De Mi Barrio,3,13,8,81,7,156,5,220,5,253,4,313,4.0,336.0,4.0,301.0,6.0,129.0,8.0,117.0,54.0,1919.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,348.90909090909093,9.818181818181818
Tifón,8,119,10,160,8,128,10,160,10,158,10,160,10.0,160.0,10.0,160.0,10.0,160.0,10.0,160.0,96.0,1525.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,277.27272727272725,17.454545454545453
Carrusel,11,62,13,124,12,185,10,171,14,155,12,171,11.0,137.0,12.0,304.0,12.0,184.0,12.0,159.0,119.0,1652.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,300.3636363636364,21.636363636363637
Trencito,6,50,1,21,0,0,7,250,7,237,7,219,7.0,212.0,7.0,209.0,7.0,210.0,7.0,182.0,56.0,1590.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,289.09090909090907,10.181818181818182
El Revoloteo,7,76,9,206,9,212,9,212,9,209,9,210,9.0,210.0,9.0,210.0,9.0,203.0,9.0,200.0,88.0,1948.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,354.1818181818182,16.0
Guerra Pirata,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,0.0,0.0
Faro Saltarín,8,63,12,126,12,150,12,138,12,142,12,148,12.0,137.0,12.0,130.0,12.0,139.0,11.0,106.0,115.0,1279.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,232.54545454545453,20.90909090909091
El Relámpago,10,83,31,279,30,269,27,234,30,261,30,269,25.0,225.0,25.0,224.0,26.0,226.0,25.0,213.0,259.0,2283.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,415.09090909090907,47.09090909090909
Casichoco,3,13,6,103,9,109,9,139,7,72,7,78,9.0,135.0,6.0,96.0,10.0,77.0,9.0,41.0,75.0,863.0,2024-03-09,False,Ninguno,29.0,15.0,Sunny,0,156.9090909090909,13.636363636363637
