juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,6,36,6,88,6,76,6,68,6,47,6,68,6.0,84.0,6.0,77.0,0.0,0.0,0.0,0.0,48.0,544.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,98.9090909090909,8.727272727272727
Samba Balloon,5,15,7,62,9,93,9,88,10,79,8,53,9.0,89.0,10.0,93.0,0.0,0.0,0.0,0.0,67.0,572.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,104.0,12.181818181818182
Loco Bus,8,50,10,74,10,110,8,58,10,50,9,110,10.0,106.0,7.0,71.0,0.0,0.0,0.0,0.0,72.0,629.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,114.36363636363636,13.090909090909092
Dragon,5,68,16,299,16,320,16,242,16,224,15,244,16.0,320.0,16.0,318.0,0.0,0.0,0.0,0.0,116.0,2035.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,370.0,21.09090909090909
Comanche,5,79,8,169,9,215,8,208,9,215,11,251,10.0,229.0,10.0,264.0,0.0,0.0,0.0,0.0,77.0,1754.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,307.6363636363636,13.363636363636363
Ratón Loroco,36,123,82,286,82,263,82,283,82,308,82,292,82.0,288.0,82.0,270.0,0.0,0.0,0.0,0.0,610.0,2113.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,384.1818181818182,110.9090909090909
Remolino,20,97,46,237,46,261,46,223,51,256,51,277,51.0,271.0,51.0,274.0,0.0,0.0,0.0,0.0,362.0,1896.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,344.72727272727275,65.81818181818181
Rascacielos,8,144,9,161,10,178,10,179,10,180,10,180,10.0,180.0,8.0,144.0,0.0,0.0,0.0,0.0,83.0,1450.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,254.1818181818182,14.363636363636363
Tronco Splash,36,105,93,250,97,268,118,313,144,390,144,394,144.0,443.0,144.0,408.0,0.0,0.0,0.0,0.0,926.0,2596.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,469.72727272727275,167.8181818181818
Bumperazo,4,75,9,217,9,210,9,224,8,201,8,194,9.0,224.0,9.0,233.0,0.0,0.0,0.0,0.0,72.0,1715.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,299.3636363636364,12.454545454545455
Brincanguro,6,101,8,188,8,189,8,191,8,189,8,192,8.0,188.0,8.0,189.0,0.0,0.0,0.0,0.0,62.0,1427.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,259.45454545454544,11.272727272727273
Moto Bala,9,105,30,351,27,314,30,352,30,354,30,357,26.0,305.0,30.0,354.0,0.0,0.0,0.0,0.0,224.0,2602.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,463.09090909090907,39.63636363636363
Convoy,8,29,14,47,13,83,14,90,12,55,12,70,11.0,43.0,12.0,69.0,0.0,0.0,0.0,0.0,96.0,486.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,88.36363636363636,17.454545454545453
Bumpercitos,5,16,8,69,8,103,6,71,8,94,8,89,8.0,107.0,8.0,114.0,0.0,0.0,0.0,0.0,59.0,663.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,120.54545454545455,10.727272727272727
Bici Magica,6,23,8,42,9,56,12,120,5,38,9,90,10.0,93.0,9.0,73.0,0.0,0.0,0.0,0.0,68.0,535.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,97.27272727272727,12.363636363636363
Polo Norte,8,24,8,43,9,68,9,63,9,57,9,71,9.0,62.0,9.0,49.0,0.0,0.0,0.0,0.0,70.0,437.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,79.45454545454545,12.727272727272727
Sol De Mi Barrio,0,0,9,64,7,95,6,100,5,174,5,207,3.0,179.0,7.0,168.0,0.0,0.0,0.0,0.0,42.0,987.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,179.45454545454547,7.636363636363637
Tifón,7,70,9,141,9,142,7,111,8,127,8,127,9.0,143.0,9.0,144.0,0.0,0.0,0.0,0.0,66.0,1005.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,182.72727272727272,12.0
Carrusel,8,38,11,79,10,119,9,66,10,79,12,111,7.0,113.0,11.0,129.0,0.0,0.0,0.0,0.0,78.0,734.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,133.45454545454547,14.181818181818182
Trencito,5,110,7,135,7,199,8,248,7,196,8,223,8.0,223.0,8.0,247.0,0.0,0.0,0.0,0.0,58.0,1581.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,287.45454545454544,10.545454545454545
El Revoloteo,4,46,7,117,9,193,9,211,9,205,9,202,9.0,206.0,9.0,202.0,0.0,0.0,0.0,0.0,65.0,1382.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,251.27272727272728,11.818181818181818
Guerra Pirata,0,0,3,22,10,134,8,123,9,150,10,179,10.0,158.0,9.0,109.0,0.0,0.0,0.0,0.0,59.0,875.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,159.0909090909091,10.727272727272727
Faro Saltarín,4,22,10,100,10,133,10,132,11,132,9,107,9.0,111.0,10.0,108.0,0.0,0.0,0.0,0.0,73.0,845.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,153.63636363636363,13.272727272727273
El Relámpago,14,108,25,217,30,264,28,242,25,221,28,249,28.0,246.0,25.0,225.0,0.0,0.0,0.0,0.0,213.0,1847.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,329.0,37.81818181818182
Casichoco,2,22,4,49,8,52,8,101,6,41,7,29,6.0,54.0,7.0,31.0,0.0,0.0,0.0,0.0,48.0,379.0,2024-12-18,False,Ninguno,23.0,14.0,Patchy rain possible,0,68.9090909090909,8.727272727272727
