juego,9:00 ciclos,9:00 asistencia,10:00 ciclos,10:00 asistencia,11:00 ciclos,11:00 asistencia,12:00 ciclos,12:00 asistencia,13:00 ciclos,13:00 asistencia,14:00 ciclos,14:00 asistencia,15:00 ciclos,15:00 asistencia,16:00 ciclos,16:00 asistencia,17:00 ciclos,17:00 asistencia,18:00 ciclos,18:00 asistencia,ciclos total,asistencia total,fecha,es_festivo,nombre_festivo,temperatura_max,temperatura_min,condiciones_cielo,prob_precipitacion,promedio_asistencia_por_hora,promedio_ciclos_por_hora
Balloon Wheel,5,87,6,109,6,97,6,100,6,96,6,112,6.0,104.0,6.0,90.0,0.0,0.0,0.0,0.0,47.0,795.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,144.54545454545453,8.545454545454545
Samba Balloon,7,87,9,202,7,128,9,167,9,148,10,175,9.0,175.0,9.0,183.0,0.0,0.0,0.0,0.0,69.0,1265.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,230.0,12.545454545454545
Loco Bus,7,116,10,238,11,260,10,188,10,238,10,240,10.0,216.0,10.0,110.0,0.0,0.0,0.0,0.0,78.0,1606.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,292.0,14.181818181818182
Dragon,11,210,15,300,13,260,13,260,13,260,14,280,11.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1790.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,325.45454545454544,16.363636363636363
Comanche,4,94,11,262,11,261,10,237,11,257,11,259,10.0,238.0,9.0,168.0,0.0,0.0,0.0,0.0,77.0,1776.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,322.90909090909093,14.0
Ratón Loroco,88,322,87,325,88,319,88,327,88,318,88,326,88.0,327.0,85.0,314.0,0.0,0.0,0.0,0.0,700.0,2578.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,468.72727272727275,127.27272727272727
Remolino,46,240,72,384,72,399,72,374,72,404,72,407,63.0,349.0,67.0,346.0,0.0,0.0,0.0,0.0,536.0,2903.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,527.8181818181819,97.45454545454545
Rascacielos,10,167,12,202,11,184,11,185,11,187,12,203,10.0,169.0,11.0,184.0,0.0,0.0,0.0,0.0,88.0,1481.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,269.27272727272725,16.0
Tronco Splash,144,450,144,449,72,220,0,0,25,79,108,453,144.0,479.0,144.0,457.0,0.0,0.0,0.0,0.0,781.0,2587.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,470.3636363636364,142.0
Bumperazo,7,184,8,206,8,206,8,220,8,200,8,201,8.0,203.0,8.0,193.0,0.0,0.0,0.0,0.0,63.0,1613.0,2024-05-24,False,Ninguno,28.0,18.0,Patchy rain possible,0,293.27272727272725,11.454545454545455
